Unnamed: 0,wav_file,txt_file,groundtruth_text,duration,age,gender,google_transcription,clean_text,clean_google_transcription,wordcount,clean_google_transcription_wer
198,data_processed/wav/ATL_se0_ag1_f_02_1_part_41.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_41.txt,"[who's] used to living their life a certain way, used to seeing certain things and hearing certain things. And then you come to somewhere where across the street instead of it being a grocery store- I mean instead of being a corner store or",11.289,25,Female,used to live in their life or certain way used to seeing certain things and hearing something but then you come to somewhere where across the street instead of it being a grocery store I mean instead of me in a corner store,whos used to living their life a certain way used to seeing certain things and hearing certain things and then you come to somewhere where across the st instead of it being a grocery store i mean instead of being a corner store or,used to live in their life or certain way used to seeing certain things and hearing something but then you come to somewhere where across the st instead of it being a grocery store i mean instead of me in a corner store,44,0.22727272727272727
199,data_processed/wav/ATL_se0_ag1_f_02_1_part_42.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_42.txt,"and our- that's- that's all it was. And that was, like I said, a culture shock. O- I'll never forget when we pulled up at the- on our way I didn't know. When we were pulling into the neighborhood, I did not know that we were pulling into the neighborhood. I thought that we were still on the main road to get to wherever we were [going.]",17.361,25,Female,that's that's all it was and that was like I said a culture shock I've never forget when we pulled up at on our way I didn't know when we were pulling into the neighborhood I did not know that we were pulling into the neighborhood I thought that we were still on the main road to get to wherever we were going,and our thats thats all it was and that was like i said a culture shock oh ill never forget when we pulled up at the on our way i didnt know when we were pulling into the neighborhood i did not know that we were pulling into the neighborhood i thought that we were still on the main rd to get to wherever we were going,thats thats all it was and that was like i said a culture shock ive never forget when we pulled up at on our way i didnt know when we were pulling into the neighborhood i did not know that we were pulling into the neighborhood i thought that we were still on the main rd to get to wherever we were going,67,0.07462686567164178
200,data_processed/wav/ATL_se0_ag1_f_02_1_part_43.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_43.txt,"[to, you know, rest] or [whatever.] And then I get out the car, and the next thing I know, I see my mom and my dad and everybody's getting out the truck. And I'm like, why are we all stopping here? And they were like, this is it. And I'm like, what's it?",9.933,25,Female,do you know rest or whatever and then I get out the car and I next thing I know I see my mom and my dad and everybody is getting out the truck and I'm like why we all stopped and they're like this is it and I'm like what,to you know rest or whatever and then i get out the car and the next thing i know i see my mom and my dad and everybodys getting out the truck and im like why are we all stopping here and they were like this is it and im like whats it,do you know rest or whatever and then i get out the car and i next thing i know i see my mom and my dad and everybody is getting out the truck and im like why we all stopped and theyre like this is it and im like what,53,0.20754716981132076
201,data_processed/wav/ATL_se0_ag1_f_02_1_part_44.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_44.txt,[Where's the buses?] Where's the cabs? Where's the trains? Where's the noise? Where [is the s-],5.185,25,Female,where's the buses where's the Cavs where's the trains where is the noise Where is the,wheres the buses wheres the cabs wheres the trains wheres the noise where is the s,wheres the buses wheres the cavs wheres the trains where is the noise where is the,16,0.25
202,data_processed/wav/ATL_se0_ag1_f_02_1_part_45.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_45.txt,"So it was- like I said, it was definitely an adjustment for sure.",5.644,25,Female,so it was like I said it was definitely an adjustment for sure,so it was like i said it was definitely an adjustment for sure,so it was like i said it was definitely an adjustment for sure,13,0.0
203,data_processed/wav/ATL_se0_ag1_f_02_1_part_46.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_46.txt,"<ts> Absolutely. Safer in the sense of when you're up north, whatever's going on, you see it. If there's drugs being sold, you see it. Police riding by in helicopters, fire- fire department, crack heads outside screaming arguing with each other, drunks on the corner yelling, smashing bottles, all that. You see it. You hear it. It's directly in front of your face, cannot be avoided.",27.13,25,Female,absolutely safer in the sense of we are up north whatever's going on you see it and there's drugs being sold you said police Ryan by helicopters fire fire department crackheads outside screaming arguing with each other drunks on the corner yelling smashing bottles all of that you said you hear it's directly from your face cannot be avoided,absolutely safer in the sense of when youre up north whatevers going on you see it if theres drugs being sold you see it police riding by in helicopters fire fire department crack heads outside screaming arguing with each other drunks on the corner yelling smashing bottles all that you see it you hear it its directly in front of your face cannot be avoided,absolutely safer in the sense of we are up north whatevers going on you see it and theres drugs being sold you said police ryan by helicopters fire fire department crackheads outside screaming arguing with each other drunks on the corner yelling smashing bottles all of that you said you hear its directly from your face cannot be avoided,65,0.24615384615384617
204,data_processed/wav/ATL_se0_ag1_f_02_1_part_47.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_47.txt,you don't see that. There is no crack heads on the corner. There is no winos walking up and down the block. There is no- there isn't that.,9.934,25,Female,you don't see that there is no crackheads on the corner there is no Winos walking up and down the block there is no there isn't that,you dont see that there is no crack heads on the corner there is no winos walking up and down the block there is no there isnt that,you dont see that there is no crackheads on the corner there is no winos walking up and down the block there is no there isnt that,28,0.07142857142857142
205,data_processed/wav/ATL_se0_ag1_f_02_1_part_48.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_48.txt,"[Now] in that aspect, yes. It did seem safer, but, like I said, that's the beauty in the beast of being here because just cause you don't see it, that don't mean it ain't happening.",10.567,25,Female,in that aspect yes it did seem safer but like I said that's the beauty and the beast of being here because just cuz you don't see it doesn't mean it ain't happening,now in that aspect yes it did seem safer but like i said thats the beauty in the beast of being here because just cause you dont see it that dont mean it aint happening,in that aspect yes it did seem safer but like i said thats the beauty and the beast of being here because just cause you dont see it doesnt mean it aint happening,35,0.11428571428571428
206,data_processed/wav/ATL_se0_ag1_f_02_1_part_49.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_49.txt,"[I-] [I-] [listen.] Listen. [I thought- I was like, oh it's] great down here. It's safe. It's peaceful. It's this. It's that. And",6.016,25,Female,listen listen I thought I was like oh it's great out here safe this piece was this is that,i i listen listen i thought i was like oh its great down here its safe its peaceful its this its that and,listen listen i thought i was like oh its great out here safe this piece was this is that,23,0.391304347826087
207,data_processed/wav/ATL_se0_ag1_f_02_1_part_50.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_50.txt,"lo and behold, three si- I believe between three to six months of me first moving here, somebody found a girl in the woods two- maybe like two minutes from where I was living.",10.577,25,Female,lo and behold 36 I believe between 3 to 6 months of me first moving here somebody found a girl in the woods to maybe like 2 minutes from where I live,lo and behold three si i believe between three to six months of me first moving here somebody found a girl in the woods two maybe like two minutes from where i was living,lo and behold thirty six i believe between three to six months of me first moving here somebody found a girl in the woods to maybe like two minutes from where i live,34,0.14705882352941177
208,data_processed/wav/ATL_se0_ag1_f_02_1_part_51.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_51.txt,"So I was just like, oh okay. So they get it popping down here. They just don't get it popping in front of your face, [but it's goi-] it's going down.",6.072,25,Female,so I was just like oh okay so they get it poppin down here they just don't get it poppin in front of your face but it's going it's going down,so i was just like oh okay so they get it popping down here they just dont get it popping in front of your face but its goi its going down,so i was just like oh okay so they get it poppin down here they just dont get it poppin in front of your face but its going its going down,31,0.0967741935483871
209,data_processed/wav/ATL_se0_ag1_f_02_1_part_52.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_52.txt,"And then once I got to get out and explore the neighborhood that I was in more, I realized like, oh, no, y'all got the shits. Y'all just covering it up with m- trees and grass and really nice houses.",12.407,25,Female,send it once I got to get out and explore the neighborhood that I was in more I realize like all know y'all got the shakes y'all just cover it up with trees and grass and really nice houses,and then once i got to get out and explore the neighborhood that i was in more i realized like oh no yall got the shits yall just covering it up with m trees and grass and really nice houses,send it once i got to get out and explore the neighborhood that i was in more i realize like all know yall got the shakes yall just cover it up with trees and grass and really nice houses,40,0.2
210,data_processed/wav/ATL_se0_ag1_f_02_1_part_53.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_53.txt,"[that's a na-] (laughing) [when somebody] says something to someone, like I be- I hang out with a lot of males,",6.041,25,Female,when somebody says something to someone like I've been hanging out with a lot of males,thats a na when somebody says something to someone like i be i hang out with a lot of males,when somebody says something to someone like ive been hanging out with a lot of males,20,0.35
211,data_processed/wav/ATL_se0_ag1_f_02_1_part_54.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_54.txt,"so when I hear, bruh- men talk to each other, I can pretty much guess wha- especially down here, I can pretty much guess off the top of my head what they're going to say next. And usually whatever they'll say everybody else is about to say the same thing, so everybody else bust out laughing, like bruh, I was about to say the same damn thing. Bruh, what the fuck you got going on, bruh? Shorty, you tripping.",19.686,25,Female,so when I hear men talk to each other I can pretty much guess especially that here I can pretty much guess off the top of my head what they're going to say next and usually whatever their say everybody else is about to say the same thing for everybody else bust out laughing like Brian about to say the same damn thing bro with the fuck you got going on Charlie tripping,so when i hear bruh men talk to each other i can pretty much guess wha especially down here i can pretty much guess off the top of my head what theyre going to say next and usually whatever theyll say everybody else is about to say the same thing so everybody else bust out laughing like bruh i was about to say the same thing bruh what the you got going on bruh shorty you tripping,so when i hear men talk to each other i can pretty much guess especially that here i can pretty much guess off the top of my head what theyre going to say next and usually whatever their say everybody else is about to say the same thing for everybody else bust out laughing like brian about to say the same thing bro with the you got going on charlie tripping,77,0.16883116883116883
212,data_processed/wav/ATL_se0_ag1_f_02_1_part_55.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_55.txt,"it's- like I said, it's phrases straight like that. Y'all- y'all are more of phrases [as we have] words.",7.723,25,Female,is like I said his phrases straight like that y'all are morals phrases as we have worms,its like i said its phrases straight like that yall yall are more of phrases as we have words,is like i said his phrases straight like that yall are morals phrases as we have worms,19,0.3157894736842105
213,data_processed/wav/ATL_se0_ag1_f_02_1_part_56.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_56.txt,"[We can] say one word, and it means exactly what we're- you know exactly what we're talking about from Jersey to Jersey.",5.734,25,Female,we can say one word and it means exactly what were you know exactly what we're talking about from Jersey Jersey,we can say one word and it means exactly what were you know exactly what were talking about from jersey to jersey,we can say one word and it means exactly what were you know exactly what were talking about from jersey jersey,22,0.045454545454545456
214,data_processed/wav/ATL_se0_ag1_f_02_1_part_57.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_57.txt,"Like if somebody say, ay bruh, what you doing? Ah nothing, just kicking shit. You know exactly what they're doing. [They either chilling] at the house,",7.144,25,Female,Play the song I say a prayer with you doing all night just kicking shit you know exactly what they're doing they the chilling at the house,like if somebody say ay bruh what you doing ah nothing just kicking you know exactly what theyre doing they either chilling at the house,play the song i say a prayer with you doing all night just kicking you know exactly what theyre doing they the chilling at the house,25,0.4
215,data_processed/wav/ATL_se0_ag1_f_02_1_part_58.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_58.txt,"If you aks Jersey to Jersey, yo what you got going on, homie? Nothing, cooling in the crib. That means I'm chilling with my girl. It's the same thing,",9.403,25,Female,if you ask Jersey Jersey and what you got going on me 9 Cooling in the crib that means I'm chilling with my girls the same thing,if you ask jersey to jersey yo what you got going on homie nothing cooling in the crib that means im chilling with my girl its the same thing,if you ask jersey jersey and what you got going on me nine cooling in the crib that means im chilling with my girls the same thing,29,0.20689655172413793
216,data_processed/wav/ATL_se0_ag1_f_02_1_part_59.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_59.txt,"Okay. So when I first moved down here, like I said, I moved into a neighborhood, so you gotta get- get to know everybody in the cul-de-sac. That's a- that's another Georgia thing. [Y'all w-]",9.964,25,Female,okay so when I first moved down here like I said I've moved into a neighborhood so you got to get get to know everybody in the cul-de-sac that's so that's another Georgia thing y'all,okay so when i first moved down here like i said i moved into a neighborhood so you gotta get get to know everybody in the cul de sac thats a thats another ga thing yall w,okay so when i first moved down here like i said ive moved into a neighborhood so you got to get get to know everybody in the cul de sac thats so thats another ga thing yall,37,0.13513513513513514
217,data_processed/wav/ATL_se0_ag1_f_02_1_part_60.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_60.txt,"Like up north if we see somebody pull in the neighborhood, we like, who the fuck is that? Down here y'all see somebody pull in the neighborhood, y'all ain't pay attention. Y'all like, oh that's such and such. You live up the street. Been here for like twenty years. I went to school with his kid. Like, some shit like that.",12.237,25,Female,like up north we see somebody playing neighborhood we like we're down here y'all see somebody like,like up north if we see somebody pull in the neighborhood we like who the is that down here yall see somebody pull in the neighborhood yall aint pay attention yall like oh thats such and such you live up the st been here for like twenty years i went to school with his kid like some like that,like up north we see somebody playing neighborhood we like were down here yall see somebody like,59,0.7457627118644068
218,data_processed/wav/ATL_se0_ag1_f_02_1_part_61.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_61.txt,"So when I first moved down here, (laughing) I was getting to know everybody in the neighborhood, and I'll never forget him. I still talk to him to this day. His name was /RD-NAME-2/ /RD-NAME-2/. Called him /RD-NAME-2/.",11.717,25,Female,so when I first came down here I was getting though everybody in the neighborhood and I never forget him I still talk to him to say his name was call,so when i first moved down here i was getting to know everybody in the neighborhood and ill never forget him i still talk to him to this day his name was called him,so when i first came down here i was getting though everybody in the neighborhood and i never forget him i still talk to him to say his name was call,34,0.23529411764705882
219,data_processed/wav/ATL_se0_ag1_f_02_1_part_62.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_62.txt,And /RD-NAME-2/ used to smoke a lot of weed and sip a lot of drink at one point in time.,5.444,25,Female,you smoke a lot of weed and sip a lot of drink at one point of time,and used to smoke a lot of weed and sip a lot of drink at one point in time,you smoke a lot of weed and sip a lot of drink at one point of time,19,0.21052631578947367
220,data_processed/wav/ATL_se0_ag1_f_02_1_part_63.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_63.txt,"So I would catch the first word and the last word of everything he said, and I could never understand what he [said.]",8.329,25,Female,so I will catch the first word and the last word of everything you said and I could never understand what he say,so i would catch the first word and the last word of everything he said and i could never understand what he said,so i will catch the first word and the last word of everything you said and i could never understand what he say,23,0.13043478260869565
221,data_processed/wav/ATL_se0_ag1_f_02_1_part_64.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_64.txt,It was like as if he just blended all the words into one long ass word.,5.066,25,Female,it was like as if he just Blended all the words into one long-ass word,it was like as if he just blended all the words into one long ass word,it was like as if he just blended all the words into one long ass word,16,0.0
222,data_processed/wav/ATL_se0_ag1_f_02_1_part_65.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_65.txt,"[And they be like], nah, what he said was, he was about [to go over here and pick up] this person, then he was gonna come back over here,",6.119,25,Female,enable ignore what he said was he was about to go over here and pick up this person and then he was going to come back over here,and they be like nah what he said was he was about to go over here and pick up this person then he was going to come back over here,enable ignore what he said was he was about to go over here and pick up this person and then he was going to come back over here,30,0.2
223,data_processed/wav/ATL_se0_ag1_f_02_1_part_66.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_66.txt,"[So i- I was-] but after- like I said, after being here for couple years, it- it starts to register. [And so it's] like, okay, now I know what he's talking about. But",10.278,25,Female,sorry I was laughing like I said to be in here for a couple years is it besides the register so it's like okay now I know what he's talking about but,so i i was but after like i said after being here for couple years it it starts to register and so its like okay now i know what hes talking about but,sorry i was laughing like i said to be in here for a couple years is it besides the register so its like okay now i know what hes talking about but,33,0.36363636363636365
224,data_processed/wav/ATL_se0_ag1_f_02_1_part_67.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_67.txt,"when I first got down here, I was like, bruh just sound like he just said a bunch of different- like, he just sound like he just mumbled. He said the first word and the last word, and everything else in between was just one big ass mumble.",11.108,25,Female,when I first said they're here I was like Bridget sound like he just said a bunch of different like he's just time he just mumbled he said the first word the last word and everything else in between was just one big ass mom,when i first got down here i was like bruh just sound like he just said a bunch of different like he just sound like he just mumbled he said the first word and the last word and everything else in between was just one big ass mumble,when i first said theyre here i was like bridget sound like he just said a bunch of different like hes just time he just mumbled he said the first word the last word and everything else in between was just one big ass mom,48,0.1875
225,data_processed/wav/ATL_se0_ag1_f_02_1_part_68.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_68.txt,"[And] they like, nah, nah, nah, he ain't call you a bitch. He- he ain't call you a bitch. He just- he just said the word bitch, but he ain't call you a bitch. And I'm like, oh okay.",9.984,25,Female,no he call you bitch he he call you a bitch he just he just said word bitch but he can call you a bit and I'm like oh okay,and they like nah nah nah he aint call you a he he aint call you a he just he just said the word but he aint call you a and im like oh okay,no he call you he he call you a he just he just said word but he can call you a bit and im like oh okay,35,0.34285714285714286
226,data_processed/wav/ATL_se0_ag1_f_02_1_part_69.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_69.txt,"[to lyrics.] I had to. I'll never forget it cause I remember going on YouTube and being like, yo, this song goes so hard.",7.0310000000000015,25,Female,lyrics I had to I never forget it cuz I remember going on YouTube me like you're this song go so hard,to lyrics i had to ill never forget it cause i remember going on youtube and being like yo this song goes so hard,lyrics i had to i never forget it cause i remember going on youtube me like youre this song go so hard,24,0.25
227,data_processed/wav/ATL_se0_ag1_f_02_1_part_70.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_70.txt,"[It] was just like, what? But that's [come] from years of listening to Future and understanding his lingo to [the point where you] know what he's saying now.",7.402,25,Female,it was if I went but that's come from years of listening to Future and understanding his lingo to the point where you know what he saying now,it was just like what but thats come from years of listening to future and understanding his lingo to the point where you know what hes saying now,it was if i went but thats come from years of listening to future and understanding his lingo to the point where you know what he saying now,28,0.14285714285714285
228,data_processed/wav/ATL_se0_ag1_f_02_1_part_71.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_71.txt,"See I grew up really rough, so the girls that I hung out with act like boys, and then I hung out with boys. So we didn't play the kiddy games, the hide and go seek. We slap boxing.",12.732,25,Female,really rough so the girls and I hung out with act like boys and then I hang out with boys so we didn't play the kitty games that hide and go seek we slap box,see i grew up really rough so the girls that i hung out with act like boys and then i hung out with boys so we didnt play the kiddy games the hide and go seek we slap boxing,really rough so the girls and i hung out with act like boys and then i hang out with boys so we didnt play the kitty games that hide and go seek we slap box,39,0.23076923076923078
229,data_processed/wav/ATL_se0_ag1_f_02_1_part_72.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_72.txt,"[w-] [we doing] shit like that. That's like w- we're not really playing hide and go seek, or",6.189,25,Female,we doing shit like that that's like we're not really playing hide and go seek,w we doing like that thats like w were not really playing hide and go seek or,we doing like that thats like were not really playing hide and go seek,17,0.17647058823529413
230,data_processed/wav/ATL_se0_ag1_f_02_1_part_73.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_73.txt,"[lot of volleyball.] Um, but yeah, I hung out with mostly boys, so it was like I was really- really didn't- I really wasn't into the let's play a game thing. It was more like, let's get into some shit /like-/ (laughing)",14.465,25,Female,Florida volleyball home but yeah I hung up with mostly boys so it was like I was really really didn't I really wasn't into the let's play a game thing it was more like let's get into some shit,lot of volleyball but yeah i hung out with mostly boys so it was like i was really really didnt i really wasnt into the lets play a game thing it was more like lets get into some like,fl volleyball home but yeah i hung up with mostly boys so it was like i was really really didnt i really wasnt into the lets play a game thing it was more like lets get into some,39,0.1282051282051282
231,data_processed/wav/ATL_se0_ag1_f_02_1_part_74.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_74.txt,"[Yeah], I did. I just loved doing it. [It really wasn't] nothing. I did not sign up for the team or m- in basketball, nothing like that.",6.249,25,Female,yeah I did I just love doing it I really wasn't nothing I did not sign up for the team room and basketball none like that,yeah i did i just loved doing it it really wasnt nothing i did not sign up for the team or m in basketball nothing like that,yeah i did i just love doing it i really wasnt nothing i did not sign up for the team room and basketball none like that,27,0.2222222222222222
232,data_processed/wav/ATL_se0_ag1_f_02_1_part_75.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_75.txt,"That really wasn't my thing. I just- my mom is amazing at the sport, and she loves the sport, and it made me love the sport. So I just- I like playing for fun. I like watching it, but as far as me joining a team, that was never really my thing. Only team that I joined was the football team.",17.464000000000002,25,Female,that really wasn't my thing I just my mom is amazing at the store and she loves the sport and it made me love the sport so I just I like playing for fun I like watching it but as far as me joining the team that was never really my thing only team that Joey was a football team,that really wasnt my thing i just my mom is amazing at the sport and she loves the sport and it made me love the sport so i just i like playing for fun i like watching it but as far as me joining a team that was never really my thing only team that i joined was the football team,that really wasnt my thing i just my mom is amazing at the store and she loves the sport and it made me love the sport so i just i like playing for fun i like watching it but as far as me joining the team that was never really my thing only team that joey was a football team,61,0.08196721311475409
233,data_processed/wav/ATL_se0_ag1_f_02_1_part_76.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_76.txt,"[I have] to [say even] though I know they're probably gonna choke at some point in time this year, I bleed green.",6.108,25,Female,I have to say even though I know they're probably going to choke at some point in time this year I bleed green,i have to say even though i know theyre probably going to choke at some point in time this year i bleed green,i have to say even though i know theyre probably going to choke at some point in time this year i bleed green,23,0.0
234,data_processed/wav/ATL_se0_ag1_f_02_1_part_77.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_77.txt,"um, and the Giants. He loved the New York Giants. Loved the New York Giants.",5.062,25,Female,and the Giants he loved the New York Giants loved the New York Giants,and the giants he loved the ny giants loved the ny giants,and the giants he loved the ny giants loved the ny giants,12,0.0
235,data_processed/wav/ATL_se0_ag1_f_02_1_part_78.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_78.txt,"Um, <ts> basketball, I pretty much don't have a specific team. I'm more of a players type, cause now it's like- well, I'm lying.",10.913,25,Female,basketball I pretty much don't have a specific team I'm more players type cuz now it's like who am I,basketball i pretty much dont have a specific team im more of a players type cause now its like well im lying,basketball i pretty much dont have a specific team im more players type cause now its like who am i,22,0.22727272727272727
236,data_processed/wav/ATL_se0_ag1_f_02_1_part_79.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_79.txt,"[I mean] I was a Steph Curry fan. [I was a Steph] Curry fan long before he won, long before any of the- all these other people [started wearing]",6.928,25,Female,I mean I was a Steph Curry fan I was a Steph Curry fan long before he won long before any of that all these other people started where,i mean i was a steph curry fan i was a steph curry fan long before he won long before any of the all these other people started wearing,i mean i was a steph curry fan i was a steph curry fan long before he won long before any of that all these other people started where,29,0.06896551724137931
237,data_processed/wav/ATL_se0_ag1_f_02_1_part_80.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_80.txt,"So I'm more of a players fan. I love LeBron. I love Kevin. Um, I love Dwyane. I love Bosh. I love all of them. Like I love the- I'm more of a players type of person. I'm not really a team anymore. Like I'm glad that the team won that had my favorite player on it though, but I'm more of a player type. I'm not- I don't really like teams anymore.",21.922,25,Female,so I'm more of a player's fan I love LeBron I love Kevin I love Dwayne I love by Shai love all of them like I love the I'm more of a player's type of person I'm not really a team anymore like I'm glad that the team one that had my favorite player on it though but I'm more of a player type of not I don't really like teams anymore,so im more of a players fan i love lebron i love kevin i love dwyane i love bosh i love all of them like i love the im more of a players type of person im not really a team anymore like im glad that the team won that had my favorite player on it though but im more of a player type im not i dont really like teams anymore,so im more of a players fan i love lebron i love kevin i love dwayne i love by shai love all of them like i love the im more of a players type of person im not really a team anymore like im glad that the team one that had my favorite player on it though but im more of a player type of not i dont really like teams anymore,72,0.06944444444444445
238,data_processed/wav/ATL_se0_ag1_f_02_1_part_81.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_81.txt,[You see what's going] on between Durant and LeBron right now. Like they don't- it ain't even about the team no more. [It's about the individual] player at this point.,6.067,25,Female,you see what's going on between Durant LeBron right now like they don't they ain't about the team no more it's about the individual player at this point,you see whats going on between durant and lebron right now like they dont it aint even about the team no more its about the individual player at this point,you see whats going on between durant lebron right now like they dont they aint about the team no more its about the individual player at this point,30,0.1
239,data_processed/wav/ATL_se0_ag1_f_02_1_part_82.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_82.txt,"So I'm more of a players fan. I'm not more of a team fan. But NFL, I'm more of a team fan, and I love the Eagles to death.",9.025,25,Female,so I'm more of a player saying I'm not more of a team playing but NFL I'm more of a team fan and I love Eagles today,so im more of a players fan im not more of a team fan but nfl im more of a team fan and i love the eagles to death,so im more of a player saying im not more of a team playing but nfl im more of a team fan and i love eagles today,29,0.20689655172413793
240,data_processed/wav/ATL_se0_ag1_f_02_1_part_83.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_83.txt,"[People] think they can't do things just because they don't- if you- p- if you train your body to get used to something you'll be able to build up a tolerance for it, just like people say, oh I don't drink, but you see everybody else is drinking. Why? Cause they built up a tolerance for it. I'm pretty sure at one point in time, they didn't drink either.",15.864,25,Female,people think they can do things just because they don't if you if you train your body to get used to something you'll be able to build up a tolerance for it just like people say oh I don't drink but you see everybody else is making why cuz they build up a tolerance for I'm pretty sure of 1.9 they didn't drink either,people think they cant do things just because they dont if you p if you train your body to get used to something youll be able to build up a tolerance for it just like people say oh i dont drink but you see everybody else is drinking why cause they built up a tolerance for it im pretty sure at one point in time they didnt drink either,people think they can do things just because they dont if you if you train your body to get used to something youll be able to build up a tolerance for it just like people say oh i dont drink but you see everybody else is making why cause they build up a tolerance for im pretty sure of one nine they didnt drink either,69,0.13043478260869565
241,data_processed/wav/ATL_se0_ag1_f_02_1_part_84.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_84.txt,"You know what I'm saying, so it has nothing to do with really- you can- as Black people, we have a lot of power, and I know this sounds really cheesy, but we have a lot of power. There are things that we can do that other cultures, other beings cannot do. And for them to say, oh, be careful of the sun. Don't look into the sun cause it might hurt your eyes or fuck with your eyes. We are sun people. You feel what I'm saying. So you telling me not to look into the sun cause I'm gonna go blind, that sounds stupid. My ancestors, where I come from, we are sun people.",30.253,25,Female,he knows and so has nothing to do with really you can as black people we have a lot of power and I know this sounds really cheesy but we have a lot of power there are things that we can do that other cultures other beings cannot do and for them to say old be careful of the sun don't look into the sun cuz it might hurt your eye the fuck with your eyes we are sun people you from saying so you telling me not to look into the sun cuz I'm going to go blind that sounds stupid my ancestors where I come from we are sun people,you know what im saying so it has nothing to do with really you can as black people we have a lot of power and i know this sounds really cheesy but we have a lot of power there are things that we can do that other cultures other beings cannot do and for them to say oh be careful of the sun dont look into the sun cause it might hurt your eyes or with your eyes we are sun people you feel what im saying so you telling me not to look into the sun cause im going to go blind that sounds stupid my ancestors where i come from we are sun people,he knows and so has nothing to do with really you can as black people we have a lot of power and i know this sounds really cheesy but we have a lot of power there are things that we can do that other cultures other beings cannot do and for them to say old be careful of the sun dont look into the sun cause it might hurt your eye the with your eyes we are sun people you from saying so you telling me not to look into the sun cause im going to go blind that sounds stupid my ancestors where i come from we are sun people,116,0.10344827586206896
242,data_processed/wav/ATL_se0_ag1_f_02_1_part_85.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_85.txt,"Why can't I look into the sun? Don't stare at it for three hours or thirty minutes, [but you can] look up at the eclipse.",6.6960000000000015,25,Female,why can't I look into the sun don't stare at it for three hours or 30 minutes but you can look up at the eclipse,why cant i look into the sun dont stare at it for three hours or thirty minutes but you can look up at the eclipse,why cant i look into the sun dont stare at it for three hours or thirty minutes but you can look up at the eclipse,25,0.0
243,data_processed/wav/ATL_se0_ag1_f_02_1_part_86.wav,data_processed/txt/ATL_se0_ag1_f_02_1_part_86.txt,"Restaurant, that's hard because all the food here is so damn good. Like (laughing) Lord, it's so hard to pick one place to eat here cause it's like, huh, (laughing) it's so many places I could go get- so good- such good food.",16.974,25,Female,restaurant that's hard because all the food here so damn good life lord it's so hard to pick one place to eat here cuz it's like it's so many places I can go get Pho good for,restaurant thats hard because all the food here is so good like lord its so hard to pick one place to eat here cause its like huh its so many places i could go get so good such good food,restaurant thats hard because all the food here so good life lord its so hard to pick one place to eat here cause its like its so many places i can go get pho good for,40,0.2
