wav_file,txt_file,groundtruth_text,duration,age,gender,audio_file,google_transcription,clean_text,clean_google_transcription,wordcount,clean_google_transcription_wer
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_117.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_117.txt,"[To] me like, people sounded educated and kind and like, warm. They always sounded like they were telling a story. [Sounded like-] sounded like listening to an audio book all the time.",9.535,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_117.wav,show me like people sounded educated and kind and like warm and they always sounded like they were telling a story sounded like listening to an audiobook all the time,to me like people sounded educated and kind and like warm they always sounded like they were telling a story sounded like sounded like listening to an audio book all the time,show me like people sounded educated and kind and like warm and they always sounded like they were telling a story sounded like listening to an audiobook all the time,32,0.1875
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_118.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_118.txt,"when I was really really little, I thought they were only white. And then I was like, hey, I [was like],",5.189,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_118.wav,girls really really I thought they were only white and then I was like Hey I was like,when i was really really little i thought they were only white and then i was like hey i was like,girls really really i thought they were only white and then i was like hey i was like,21,0.19047619047619047
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_119.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_119.txt,"like the first time I heard Naomi Campbell talk, I was like- I walk like, oh, she's English, like I- I don't know. And- and- I feel like it's more I feel like everything's more open there.",10.014,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_119.wav,the first time I heard Naomi Campbell talk I was like she's English like I don't know it in and I feel like it's more I like everything but more open there,like the first time i heard naomi campbell talk i was like i walk like oh shes english like i i dont know and and i feel like its more i feel like everythings more open there,the first time i heard naomi campbell talk i was like shes english like i dont know it in and i feel like its more i like everything but more open there,37,0.2972972972972973
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_120.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_120.txt,"I really do. Seems like it. I started watching British television and I realized there are so many more interracial couples, just randomly that you see. Just watching television. It's not weird. Why is it so weird here?",10.396,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_120.wav,I really do seems like it it's hard watching British television and I realize there are so many more interracial couples just randomly that you see just watching television is not weird why is it so weird,i really do seems like it i started watching british television and i realized there are so many more interracial couples just randomly that you see just watching television its not weird why is it so weird here,i really do seems like it its hard watching british television and i realize there are so many more interracial couples just randomly that you see just watching television is not weird why is it so weird,38,0.13157894736842105
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_121.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_121.txt,"Like why is it so, fucking weird? Why do we have to still even wonder about it?",5.962999999999999,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_121.wav,like why is it so fucking weird why do we have to still even wonder about,like why is it so weird why do we have to still even wonder about it,like why is it so weird why do we have to still even wonder about,16,0.0625
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_122.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_122.txt,"And it's- it's been like that for so long. Um, over there. It's just like an example. It just seems like, some of the things that we worry about here, might not be things that people worry about over there.",10.909,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_122.wav,and it's been like that for so long over there that's just like an example it just seems like some of the things that we worry about here might not be things that people worry about over there,and its its been like that for so long over there its just like an example it just seems like some of the things that we worry about here might not be things that people worry about over there,and its been like that for so long over there thats just like an example it just seems like some of the things that we worry about here might not be things that people worry about over there,39,0.05128205128205128
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_123.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_123.txt,"I would love to go there. And I'm in a relationship now. For the first time in a very long time. And I just- yeah, and I just don't know if he would wanna go there. But, I know I'm gonna end up there.",10.547,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_123.wav,I would love to go there and I'm in a relationship now for the first time in a very long time and I just yeah and I just don't know if he would want to go there but I know I'm going to end up there,i would love to go there and im in a relationship now for the first time in a very long time and i just yeah and i just dont know if he would wanna go there but i know im going to end up there,i would love to go there and im in a relationship now for the first time in a very long time and i just yeah and i just dont know if he would want to go there but i know im going to end up there,45,0.044444444444444446
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_124.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_124.txt,"I mean hopefully he would wanna go with me, but I have to end up there. I- I honestly feel like, I'm overdue. Now I'm feeling like, it's a little- not too late, but now I feel like I'm late for something. I [almost] feel like I'm late for an appointment because like I should be somewhere else.",15.822,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_124.wav,hopefully he want to go with me but I have to end up there I honestly feel like I'm overdue and now I'm feeling like it's a little not too late but now I feel like I'm late for something I almost feel like I'm late for an appointment cuz like I should be somewhere else,i mean hopefully he would wanna go with me but i have to end up there i i honestly feel like im overdue now im feeling like its a little not too late but now i feel like im late for something i almost feel like im late for an appointment because like i should be somewhere else,hopefully he want to go with me but i have to end up there i honestly feel like im overdue and now im feeling like its a little not too late but now i feel like im late for something i almost feel like im late for an appointment cause like i should be somewhere else,58,0.1206896551724138
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_125.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_125.txt,"[Oh.] um, we- I worked at a pizza shop, um, over the summer. And he delivered pizzas there. And then he photographed me. And then, it was like this weird attraction. I spent so long trying to convince him just to like me. I had to work. And [I liked-] I liked to work.",20.747,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_125.wav,where I work at a pizza shop over the summer and he delivered pizzas there and that he photographed me and I was like this weird attraction I spent so long trying to convince and just to like me I had to work and I like that I like to work,oh we i worked at a pizza shop over the summer and he delivered pizzas there and then he photographed me and then it was like this weird attraction i spent so long trying to convince him just to like me i had to work and i liked i liked to work,where i work at a pizza shop over the summer and he delivered pizzas there and that he photographed me and i was like this weird attraction i spent so long trying to convince and just to like me i had to work and i like that i like to work,52,0.19230769230769232
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_126.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_126.txt,"And it was just, he- he's younger than I am too. Which is crazy, [cause]",5.153,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_126.wav,and it was just hit his younger than I am to it was crazy cuz,and it was just he hes younger than i am too which is crazy cause,and it was just hit his younger than i am to it was crazy cause,15,0.3333333333333333
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_127.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_127.txt,"Much less younger, but he never felt younger or seemed younger. And I just- We met there and we both quit. <exhale>",7.091,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_127.wav,much less younger but never felt younger or seemed younger and I just we met there we both quit,much less younger but he never felt younger or seemed younger and i just we met there and we both quit,much less younger but never felt younger or seemed younger and i just we met there we both quit,21,0.09523809523809523
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_128.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_128.txt,"[Cause I] think we both realized like, that we were exceptional individuals and we didn't belong in a pizza shop with racist ass people who ran this pizza shop. [And like],",7.599,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_128.wav,I think we both realize like that we were exceptional individuals we didn't belong in a pizza shop with raises as people who ran the pizza shop in like,cause i think we both realized like that we were exceptional individuals and we didnt belong in a pizza shop with racist ass people who ran this pizza shop and like,i think we both realize like that we were exceptional individuals we didnt belong in a pizza shop with raises as people who ran the pizza shop in like,31,0.22580645161290322
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_129.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_129.txt,"we're like, hey, serve this slice to that black guy over there. And then when I quit, nobody realized that I was black.",5.414,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_129.wav,like hey service lights to that black guy over there and then when I quit and nobody realized that I was like,were like hey serve this slice to that black guy over there and then when i quit nobody realized that i was black,like hey service lights to that black guy over there and then when i quit and nobody realized that i was like,23,0.2608695652173913
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_130.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_130.txt,"Did you notice me ignoring you, or walking away when I heard you say crazy shit like that. Like, it was just a weird, weird, weird, wrong, setup. And it was like the twilight zone, but somehow we me there. Like, It was [literally] like a really dysfunctional business,",15.328,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_130.wav,did you notice me ignoring you or walking away when I heard you say crazy shit like that like it was a weird weird weird wrong set up and it was like the Twilight Zone but so how we met they're like really like a really dysfunctional business,did you notice me ignoring you or walking away when i heard you say crazy like that like it was just a weird weird weird wrong setup and it was like the twilight zone but somehow we me there like it was literally like a really dysfunctional business,did you notice me ignoring you or walking away when i heard you say crazy like that like it was a weird weird weird wrong set up and it was like the twilight zone but so how we met theyre like really like a really dysfunctional business,48,0.20833333333333334
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_131.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_131.txt,"Like what if they did a show about the staff of the cafe, but the staff of the cafe live in Upstate New York and they were just, like racist and [prejudice and] weird.",8.274,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_131.wav,what if they did a show about the staff of a cafe but the Sapphic have a live in Upstate New York and they were just like racism Prejudice and we're,like what if they did a show about the staff of the cafe but the staff of the cafe live in upstate ny and they were just like racist and prejudice and weird,what if they did a show about the staff of a cafe but the sapphic have a live in upstate ny and they were just like racism prejudice and were,33,0.2727272727272727
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_132.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_132.txt,"[And dysfunctional], a- a- [and] like (laughing) that's what it [was.] It was like, do I live- are- er- i- every time I come to work it's like, am I in a TV show right now?",7.59,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_132.wav,dysfunctional that's what it was it was like do I live in a TV show right now,and dysfunctional a a and like thats what it was it was like do i live are er i every time i come to work its like am i in a tv show right now,dysfunctional thats what it was it was like do i live in a tv show right now,35,0.5142857142857142
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_133.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_133.txt,"Is this real life? Like, how the fuck do I work here? But we just met in this bizarre place and then it's just kind of like developed from there. And I finally- After like months and months and months of trying, we finally just like came together. He finally- finally listened to me and like fell into my trap. [No, I] didn't trap him. I just",22.713,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_133.wav,this is real life like how the fuck do I work here but we just met in this bizarre place and then it just kind of like develop from there and I finally after like months and months and months of trying we finally just like came together he finally finally listen to me in like fell into my trap no I didn't trap him I just,is this real life like how the do i work here but we just met in this bizarre place and then its just kind of like developed from there and i finally after like months and months and months of trying we finally just like came together he finally finally listened to me and like fell into my trap no i didnt trap him i just,this is real life like how the do i work here but we just met in this bizarre place and then it just kind of like develop from there and i finally after like months and months and months of trying we finally just like came together he finally finally listen to me in like fell into my trap no i didnt trap him i just,66,0.09090909090909091
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_134.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_134.txt,"for once, like in my whole life, I decided to try a whole different approach. And And to- to- just try being good.",9.847,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_134.wav,once I get my whole life I decided to try whole different approach and and to just try being good,for once like in my whole life i decided to try a whole different approach and and to to just try being good,once i get my whole life i decided to try whole different approach and and to just try being good,23,0.21739130434782608
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_135.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_135.txt,"Just fucking try. And- and I realized that I wanted to. It wasn't work. When I look back, it was a lot of work, getting him to open up to me over all of these months, but kind of felt good.",13.777,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_135.wav,fucking try and and I realized I wanted to it wasn't work when I was back like it was a lot of work getting him to open up to me while we're all of these months but kind of felt good,just try and and i realized that i wanted to it wasnt work when i look back it was a lot of work getting him to open up to me over all of these months but kind of felt good,try and and i realized i wanted to it wasnt work when i was back like it was a lot of work getting him to open up to me while were all of these months but kind of felt good,40,0.15
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_136.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_136.txt,"And I figured at this point, if I can't be a completely good person and just try this and see if it works, like I needed it to be like, the control in an experiment.",11.254,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_136.wav,I figured at this point if I can't be a completely good person just try this and see if it works like I needed it to be like the control in an experiment,and i figured at this point if i cant be a completely good person and just try this and see if it works like i needed it to be like the control in an experiment,i figured at this point if i cant be a completely good person just try this and see if it works like i needed it to be like the control in an experiment,35,0.05714285714285714
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_137.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_137.txt,"[Like] I need to do this and see if I can do this. But if I can do this, maybe I'm not like, as much of a shit person as I think I am. And, and then I enjoyed it. And it felt good and it was a lot of work, but it didn't feel like work. And I think when it doesn't feel like a lot of work, then you do love someone.",17.840999999999994,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_137.wav,yeah like I need to do this and see if I can do this if I can do this maybe I'm not like it as much of a sheet person as I think I am and and then I enjoyed it felt good and it was a lot of work but it didn't feel like working I think when it doesn't feel like a lot of work then you do love someone,like i need to do this and see if i can do this but if i can do this maybe im not like as much of a person as i think i am and and then i enjoyed it and it felt good and it was a lot of work but it didnt feel like work and i think when it doesnt feel like a lot of work then you do love someone,yeah like i need to do this and see if i can do this if i can do this maybe im not like it as much of a sheet person as i think i am and and then i enjoyed it felt good and it was a lot of work but it didnt feel like working i think when it doesnt feel like a lot of work then you do love someone,73,0.1095890410958904
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_138.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_138.txt,"Cause if you find yourself like, oh hell no like, why am I doing this. I'm doing too much. Like, w- when it comes to a person, [I don't think] you love them.",7.492000000000001,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_138.wav,cuz if you find yourself like oh hell no like why am I doing this I'm doing too much like when it comes to a person I don't think you love them,cause if you find yourself like oh hell no like why am i doing this im doing too much like w when it comes to a person i dont think you love them,cause if you find yourself like oh hell no like why am i doing this im doing too much like when it comes to a person i dont think you love them,33,0.030303030303030304
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_139.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_139.txt,"Um, just- Okay, when I say good, that's reductive, but i- it's also like, an umbrella word.",9.422,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_139.wav,just okay when I say good that's productive but it is also like an umbrella work,just okay when i say good thats reductive but i its also like an umbrella word,just okay when i say good thats productive but it is also like an umbrella work,16,0.25
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_140.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_140.txt,"Trying to simplify it. I guess just, um, I hate when people say like selfless. [I don't-] I don't think it's necessarily good to be selfless at all.",9.81,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_140.wav,trying to simplify it I guess just hate when people say they like selfless I don't I don't think it's necessarily good to be selfless at all,trying to simplify it i guess just i hate when people say like selfless i dont i dont think its necessarily good to be selfless at all,trying to simplify it i guess just hate when people say they like selfless i dont i dont think its necessarily good to be selfless at all,27,0.07407407407407407
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_141.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_141.txt,"But when you really feel like you don't want the other person to be I don't know like, hungry or tired, or like if they're cold and you're just like oh like here, I don't want you do be cold, cover up. Or if you know they're hungry so you decided to cook. Like, and I was doing all this like, was before I even thought he ever liked me. [But I was like], You know what,",22.075,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_141.wav,when you really feel like you don't want the other person to be I don't know like hungry or tired or like if they're cold and you're just like all I care I don't want you to call cover up or if you know they're hungry if they decide to cook like I was doing all this like way before I even thought he ever liked me but I was like you know what,but when you really feel like you dont want the other person to be i dont know like hungry or tired or like if theyre cold and youre just like oh like here i dont want you do be cold cover up or if you know theyre hungry so you decided to cook like and i was doing all this like was before i even thought he ever liked me but i was like you know what,when you really feel like you dont want the other person to be i dont know like hungry or tired or like if theyre cold and youre just like all i care i dont want you to call cover up or if you know theyre hungry if they decide to cook like i was doing all this like way before i even thought he ever liked me but i was like you know what,77,0.15584415584415584
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_142.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_142.txt,"<ts> I'm gonna prove to you that there is one person out there at least one, which means that if there's me, there's more.",10.55,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_142.wav,I'm going to prove to you at there is one person out there at least one which means that if there's me there's more,im going to prove to you that there is one person out there at least one which means that if theres me theres more,im going to prove to you at there is one person out there at least one which means that if theres me theres more,24,0.041666666666666664
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_143.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_143.txt,"[I] just happened to be here. But I guess when I say good, I decided to give what I needed. Without having what I need but giving it because I need it. cause in some way, it is fulfilling. It- I didn't do with the expectation that I would get it back,",17.035,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_143.wav,I just have to be here but I guess when I say good I decided to give what I needed without having what I need but giving it because I need it cuz in some way it is full feeling I didn't do with the expectation I would get it back,i just happened to be here but i guess when i say good i decided to give what i needed without having what i need but giving it because i need it cause in some way it is fulfilling it i didnt do with the expectation that i would get it back,i just have to be here but i guess when i say good i decided to give what i needed without having what i need but giving it because i need it cause in some way it is full feeling i didnt do with the expectation i would get it back,52,0.07692307692307693
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_144.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_144.txt,"I think if I know what I need, or I know what I grew up without, or I haven't had. Not to say that the other person is deficient, everyone has different needs, but I think if you just give what you're missing, it does feel good.",12.252,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_144.wav,I think if I know what I need I know what I grew up without I haven't had not to say that the other person is deficient in did the everyone has different needs I think if you just give what you are missing it does feel good,i think if i know what i need or i know what i grew up without or i havent had not to say that the other person is deficient everyone has different needs but i think if you just give what youre missing it does feel good,i think if i know what i need i know what i grew up without i havent had not to say that the other person is deficient in did the everyone has different needs i think if you just give what you are missing it does feel good,47,0.1702127659574468
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_145.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_145.txt,"Because it- I feel like it puts out into the air like, maybe fucking someone on this planet will give that back to you. Or just is capable of giving that back. Just cause you didn't meet anyone up until now who gave it back, doesn't mean you can't give it to someone else.",13.222,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_145.wav,because I feel like it puts out into the air like maybe fucking someone on this planet will give that back to you or just is capable of getting that back just cuz you didn't need anyone up until now who gave it back doesn't mean that you can't give it to someone else,because it i feel like it puts out into the air like maybe someone on this planet will give that back to you or just is capable of giving that back just cause you didnt meet anyone up until now who gave it back doesnt mean you cant give it to someone else,because i feel like it puts out into the air like maybe someone on this planet will give that back to you or just is capable of getting that back just cause you didnt need anyone up until now who gave it back doesnt mean that you cant give it to someone else,53,0.07547169811320754
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_146.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_146.txt,"Um, I have to say that I- it's still like, I kind of like embarked on that whole journey for selfish reasons. I did it for self improvement.",7.231,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_146.wav,I have to say that it's still like I kind of like embarked on that whole journey for selfish reasons I did it for self improvement,i have to say that i its still like i kind of like embarked on that whole journey for selfish reasons i did it for self improvement,i have to say that its still like i kind of like embarked on that whole journey for selfish reasons i did it for self improvement,27,0.037037037037037035
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_147.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_147.txt,"Yeah. I mean you're right, but I tried to keep that goal in mind and I tried to think that even if I got my heart broken, I still kno- at least know that I can- I can try to be with someone without manipulation, [or riding] on the coat tails of something else, or like-",16.009,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_147.wav,yeah I mean you're right but I tried to get that goal in my eyes and try to think even if I got my heartbroken I still at least know that I can I can try to be with someone without manipulation or riding on the coattails of Something Else Bar Light,yeah i mean youre right but i tried to keep that goal in mind and i tried to think that even if i got my heart broken i still kno at least know that i can i can try to be with someone without manipulation or riding on the coat tails of something else or like,yeah i mean youre right but i tried to get that goal in my eyes and try to think even if i got my heartbroken i still at least know that i can i can try to be with someone without manipulation or riding on the coattails of something else bar light,56,0.23214285714285715
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_148.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_148.txt,"Like, I think it's gonna be a- a lot easier for me. I could take advantage of a lot of situations. I could be a certain kind of girl I guess. But I'm just not so, fuck it. I just have to like, try things a different way. And it felt good not to be manipulative, or like, just get what I want, any other way, other than honesty.",23.166,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_148.wav,like I think it's going to be a lot easier for me I could take advantage of a lot of situations to be a certain kind of girl I guess but I'm just not so fuck it I just have to like try things a different way and it's all good not to be manipulative or like just get what I want any other way other than honesty,like i think its going to be a a lot easier for me i could take advantage of a lot of situations i could be a certain kind of girl i guess but im just not so it i just have to like try things a different way and it felt good not to be manipulative or like just get what i want any other way other than honesty,like i think its going to be a lot easier for me i could take advantage of a lot of situations to be a certain kind of girl i guess but im just not so it i just have to like try things a different way and its all good not to be manipulative or like just get what i want any other way other than honesty,69,0.07246376811594203
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_149.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_149.txt,"Thanks <laugh>. Even still if I get my heart broken, it's gonna suck, but I still have England.",7.617000000000001,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_149.wav,thanks even so if I get my heartbroken it's going to suck but I still have English,thanks even still if i get my heart broken its going to suck but i still have england,thanks even so if i get my heartbroken its going to suck but i still have english,18,0.2222222222222222
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_150.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_150.txt,"I literally- I think at this point, I think if this doesn't work out, I'm just gonna leave.",6.582999999999998,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_150.wav,I literally I think at this point I think if it doesn't work out I'm just going to leave,i literally i think at this point i think if this doesnt work out im just going to leave,i literally i think at this point i think if it doesnt work out im just going to leave,19,0.05263157894736842
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_151.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_151.txt,"There's nothing left. Which sound like devastating, but it's not. I just literally think I'd finish up my lease, and fucking just go.",9.547,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_151.wav,there's nothing left which sounds like devastating but it's not I just literally think I've finished with my lease and fucking just go,theres nothing left which sound like devastating but its not i just literally think id finish up my lease and just go,theres nothing left which sounds like devastating but its not i just literally think ive finished with my lease and just go,22,0.18181818181818182
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_152.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_152.txt,"And I think that's hopeful. I don't think it's like, oh my god I have nothing without you. Like, don't leave me. Like no, if you wanna leave, consider what you're walking out on, I hope it makes you feel like shit later.",10.887,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_152.wav,I think that's hopeful I don't think it's like oh my God I have nothing without you I don't leave me like not like if you want to leave consider what you're walking out on health makes you feel like shit later,and i think thats hopeful i dont think its like oh my god i have nothing without you like dont leave me like no if you wanna leave consider what youre walking out on i hope it makes you feel like later,i think thats hopeful i dont think its like oh my god i have nothing without you i dont leave me like not like if you want to leave consider what youre walking out on health makes you feel like later,42,0.21428571428571427
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_153.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_153.txt,"So, I'm really hopeful, but at the same time, I feel like I'm old enough to not fall apart over it. Or if I fall apart, put myself back together.",12.228,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_153.wav,cell I'm really hopeful but at the same time I feel like I'm old enough to not fall apart over it or if I fall apart put myself back together,so im really hopeful but at the same time i feel like im old enough to not fall apart over it or if i fall apart put myself back together,cell im really hopeful but at the same time i feel like im old enough to not fall apart over it or if i fall apart put myself back together,30,0.03333333333333333
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_154.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_154.txt,"So. A- and it won't be- won't be the same. When you have to put yourself back together over and over and over again, you never do it the same way. It's impossible.",8.363,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_154.wav,so and it won't be won't be the same when you have to put yourself back together over and over and over again you never do it the same way it's impossible,so a and it wont be wont be the same when you have to put yourself back together over and over and over again you never do it the same way its impossible,so and it wont be wont be the same when you have to put yourself back together over and over and over again you never do it the same way its impossible,33,0.030303030303030304
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_155.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_155.txt,"the pieces don't fit anymore, but the- they just become something else, they just fit into something else. [You are] someone else, but",6.891,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_155.wav,the pieces don't fit anymore but the day just become something else they just fit into something else you are someone else,the pieces dont fit anymore but the they just become something else they just fit into something else you are someone else but,the pieces dont fit anymore but the day just become something else they just fit into something else you are someone else,23,0.08695652173913043
data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_156.wav,data_processed_ROC/txt/ROC_se0_ag1_f_03_1_part_156.txt,"There are. I didn't even start to like- <clears throat> uh, this sucks cause I have a cold. Um, I didn't even start to like the city that I lived in until I was maybe twenty-five.",10.046,28,Female,data_processed_ROC/wav/ROC_se0_ag1_f_03_1_part_156.wav,there are I didn't even start to like this sucks that I have a cold I didn't even start to like the city that I lived in until I was maybe 25,there are i didnt even start to like this sucks cause i have a cold i didnt even start to like the city that i lived in until i was maybe twenty five,there are i didnt even start to like this sucks that i have a cold i didnt even start to like the city that i lived in until i was maybe twenty five,33,0.030303030303030304
