wav_file,txt_file,groundtruth_text,duration,age,gender,audio_file,google_transcription,clean_text,clean_google_transcription,wordcount,clean_google_transcription_wer
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_51.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_51.txt,Hm. It was good but- I mean it was good cause my mom raised me and my sister.,7.883999999999999,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_51.wav,it was good but I mean it was good cuz my mom raised me and my sister,it was good but i mean it was good cause my mom raised me and my sister,it was good but i mean it was good cause my mom raised me and my sister,17,0.0
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_52.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_52.txt,"But as far as on my mom behalf, it was- it was good. You know, for her being a single parent and working, it w- it was- it was okay.",6.928,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_52.wav,waiting for my mom to have it was good you know for being a single parent and working it was it was okay,but as far as on my mom behalf it was it was good you know for her being a single parent and working it w it was it was okay,waiting for my mom to have it was good you know for being a single parent and working it was it was okay,30,0.36666666666666664
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_53.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_53.txt,Oh yeah. Yeah. My mom parents uh- Well my- my mom dad was passed before I was born.,5.008,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_53.wav,oh yeah yeah my mom parents when my mom dad was passed before I was born,oh yeah yeah my mom parents well my my mom dad was passed before i was born,oh yeah yeah my mom parents when my mom dad was passed before i was born,17,0.11764705882352941
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_54.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_54.txt,"So I never see- I never met him, but my grandma just passed uh, this May. Make a year, she just passed. My grandma just passed.",7.682,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_54.wav,so I never I never met him but my grandma and just passed this may make a year she just had my grandma just passed,so i never see i never met him but my grandma just passed this may make a year she just passed my grandma just passed,so i never i never met him but my grandma and just passed this may make a year she just had my grandma just passed,25,0.12
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_55.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_55.txt,"That's pretty much what they had to do and you know, back then, you- Back then, most people- I- If you look at older people back then, probably got anywhere from nine to twelve, thirteen kids.",11.893,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_55.wav,that's pretty much what they had to do and you know back then you back then most people if you look at it over the people back then probably got anywhere from 9 to 12:13 kids,thats pretty much what they had to do and you know back then you back then most people i if you look at older people back then probably got anywhere from nine to twelve thirteen kids,thats pretty much what they had to do and you know back then you back then most people if you look at it over the people back then probably got anywhere from nine to twelve thirteen kids,36,0.1111111111111111
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_56.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_56.txt,"[But] the kids was the- the- the- the- the money maker. [You know], back then, you know, you- you had-",6.3260000000000005,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_56.wav,but the kids was due did they the money maker you know back then you know your,but the kids was the the the the the money maker you know back then you know you you had,but the kids was due did they the money maker you know back then you know your,20,0.35
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_57.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_57.txt,"Um, my grandma used to- I don't think she r- I was finna say she didn't really never worked in the field. She used to work you know, in the house, you know, keeping stuff situated. And",8.22,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_57.wav,my grandma used to say she's really never worked in the field she's the work you know in the house you know keeping stuff situated,my grandma used to i dont think she r i was finna say she didnt really never worked in the field she used to work you know in the house you know keeping stuff situated and,my grandma used to say shes really never worked in the field shes the work you know in the house you know keeping stuff situated,36,0.3888888888888889
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_58.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_58.txt,"U- I- No, I- I don't- really don't know what farm it was.",5.332999999999998,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_58.wav,nah I don't really don't know what form it was,u i no i i dont really dont know what farm it was,nah i dont really dont know what form it was,13,0.38461538461538464
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_59.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_59.txt,"she never had a license. Never. Out of all the years she was here, she never had a license, never drove a car.",5.492000000000001,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_59.wav,she never had license never at all yet she was here she never had lice never drove a car,she never had a license never out of all the years she was here she never had a license never drove a car,she never had license never at all yet she was here she never had lice never drove a car,23,0.30434782608695654
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_60.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_60.txt,"Um, not really. Other than that, I had a aunt that was scared of tobacco worms. [<laugh>]",6.816,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_60.wav,not really scared of tobacco worms,not really other than that i had a aunt that was scared of tobacco worms,not really scared of tobacco worms,15,0.6
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_61.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_61.txt,"[Yeah, she worked tobacco. She was scared of] tobacco worms. They used to put 'em on her all the time. And I had another aunt that was scared of uh, chickens!",5.17,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_61.wav,yeah she work tonight she was going to come back and why are they put on all the time and have nothing it was scared of,yeah she worked tobacco she was scared of tobacco worms they used to put em on her all the time and i had another aunt that was scared of chickens,yeah she work tonight she was going to come back and why are they put on all the time and have nothing it was scared of,30,0.6
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_62.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_62.txt,"[Uh-] Yeah. And I had another aunt that used to beat up my brother all the time. They say she was tough, boy. [<laugh>]",5.562,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_62.wav,used to beat up my brother,yeah and i had another aunt that used to beat up my brother all the time they say she was tough boy,used to beat up my brother,22,0.7272727272727273
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_63.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_63.txt,"Um, one, two- two of my uncles they moved to Virginia. Uh, one of my uncle moved to Maryland. And one of my aunts moved to New Jersey.",12.261,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_63.wav,122 moccasin Moody Virginia to Maryland and Mama ants moved in New Jersey,one two two of my uncles they moved to va one of my uncle moved to md and one of my aunts moved to nj,one hundred twenty two moccasin moody va to md and mama ants moved in nj,25,0.72
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_64.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_64.txt,"[Yeah], we just- My family just had a um- Mother's Day, we had a um, family themed Mother's Day. You know, since my grandma had passed,",6.5779999999999985,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_64.wav,yeah we just my baby just had a Mother's Day we had a family thing your mother day you know what's in my room I pass,yeah we just my family just had a mothers day we had a family themed mothers day you know since my grandma had passed,yeah we just my baby just had a mothers day we had a family thing your mother day you know whats in my room i pass,24,0.375
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_65.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_65.txt,"I- I didn't really- I didn't- I didn't hang out that much cause um, like I said, it was just me, my mom, my sister, so when- She was working second shift, so we used to go down to our aunt house, and she usually keep us, you know, while my mom was at work. [And] she had two boys,",14.541,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_65.wav,I didn't I didn't hang out that much cuz like I said my mom was sister so when she working 2nd shift so we should go down to your house and juicy Keepers you know why my mom is at work and she had two boys,i i didnt really i didnt i didnt hang out that much cause like i said it was just me my mom my sister so when she was working second shift so we used to go down to our aunt house and she usually keep us you know while my mom was at work and she had two boys,i didnt i didnt hang out that much cause like i said my mom was sister so when she working second shift so we should go down to your house and juicy keepers you know why my mom is at work and she had two boys,59,0.3389830508474576
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_66.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_66.txt,"[And I used] to tell my sister, now, you know, you know Mom, you know. That was when we had got old enough to start staying at home. You know, you know when she get home, we got to take the phone [down. You know], to unplug the phone.",8.103,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_66.wav,can I tell my sister you know you know Mom you know that we got old enough to start staying at home and then you know when she get home we got to take the phone down you know to unplug the phone,and i used to tell my sister now you know you know mom you know that was when we had got old enough to start staying at home you know you know when she get home we got to take the phone down you know to unplug the phone,can i tell my sister you know you know mom you know that we got old enough to start staying at home and then you know when she get home we got to take the phone down you know to unplug the phone,49,0.1836734693877551
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_67.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_67.txt,"No, I really didn't get in a lot of trouble. I was the- When- when my sister got old enough, if she wanted to go somewhere, my mom would send me.",6.648,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_67.wav,no I really allowed to I was there but if you want to go to my mom and send me,no i really didnt get in a lot of trouble i was the when when my sister got old enough if she wanted to go somewhere my mom would send me,no i really allowed to i was there but if you want to go to my mom and send me,31,0.6129032258064516
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_68.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_68.txt,"No. I mean as far as like fixing stuff around the house? Yeah, I uh, s- something like that- Yeah, I mean if something broke, I'll fix it.",5.44,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_68.wav,I mean I fart like faces around the house yeah something like that,no i mean as far as like fixing stuff around the house yeah i s something like that yeah i mean if something broke ill fix it,i mean i fart like faces around the house yeah something like that,27,0.6296296296296297
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_69.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_69.txt,"You know, but as far as going to school for it or something like that, nah, I never- I never thought about it.",5.757999999999999,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_69.wav,you know but as far as going to school for something like that and I never I never thought about,you know but as far as going to school for it or something like that nah i never i never thought about it,you know but as far as going to school for something like that and i never i never thought about,23,0.17391304347826086
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_70.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_70.txt,"/?/ Well yeah. I mean- I mean you look at newspaper- the news. You know, two guys just got killed the other day.",6.671,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_70.wav,yeah I mean I mean you look at the newspaper the new you know what you guys just got killed the other day,well yeah i mean i mean you look at newspaper the news you know two guys just got killed the other day,yeah i mean i mean you look at the newspaper the new you know what you guys just got killed the other day,22,0.22727272727272727
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_71.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_71.txt,"You know, back then- I mean it was times where we had to meet up, but we fought- It wont no guns or knives then. We fought fist to fist, hand to hand, but now them guys don't- They don't even know what a fist is.",10.248,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_71.wav,back then I mean every time we had to meet up we fought and want no guns and knives that we fought fist to fist hand but now then guys don't they don't know what this is,you know back then i mean it was times where we had to meet up but we fought it wont no guns or knives then we fought fist to fist hand to hand but now them guys dont they dont even know what a fist is,back then i mean every time we had to meet up we fought and want no guns and knives that we fought fist to fist hand but now then guys dont they dont know what this is,46,0.3695652173913043
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_72.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_72.txt,"Yeah, um, yeah. A wh- It's more people in Princeville now from Scotland Neck.",6.033,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_72.wav,yeah yeah I'll is more people in France for now from Skylanders,yeah yeah a wh its more people in princeville now from scotland neck,yeah yeah ill is more people in france for now from skylanders,13,0.5384615384615384
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_73.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_73.txt,"down this way. Yeah, and then you got- You know, a lot of people that was here, left and went to Rocky Mount because when it got flooded, they might, maybe got apartment or house over there. So they just didn't come back, [so]",9.71,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_73.wav,Donnie Swaggart and then you got you know a lot of people that with your left and went to Rocky Mount because when they got flooded they like maybe got to park my house over there so they just didn't come back so,down this way yeah and then you got you know a lot of people that was here left and went to rocky mount because when it got flooded they might maybe got apartment or house over there so they just didnt come back so,donnie swaggart and then you got you know a lot of people that with your left and went to rocky mount because when they got flooded they like maybe got to park my house over there so they just didnt come back so,44,0.25
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_74.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_74.txt,"[You] know, and- You know, just like with the town, back then you had you know, the whole police squad. Now you only got two police officers.",6.247999999999998,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_74.wav,you know and another light with the town back then you had an old told police why now you only got two police officers,you know and you know just like with the town back then you had you know the whole police squad now you only got two police officers,you know and another light with the town back then you had an old told police why now you only got two police officers,27,0.3333333333333333
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_75.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_75.txt,"You know, so- You know because the money is just not there- the people is not here, and their- You know, their taxes and all that- You know, about an- It's not that many people here. You got less tax money coming into the town, so you can't hire more police officers, more public works and stuff like that, so. It- it kind of hurt the town in a way. [It- it] hurt the town,",18.061,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_75.wav,you know so you know because the money just not the other people is not here and there you know the taxes and all that you know about is not that many people here you got less tax money coming to the town so you can't hire more police officer Moore Public Works and stuff like that so and it kind of hurt the turning away and it hurting time,you know so you know because the money is just not there the people is not here and their you know their taxes and all that you know about an its not that many people here you got less tax money coming into the town so you cant hire more police officers more public works and stuff like that so it it kind of hurt the town in a way it it hurt the town,you know so you know because the money just not the other people is not here and there you know the taxes and all that you know about is not that many people here you got less tax money coming to the town so you cant hire more police officer moore public works and stuff like that so and it kind of hurt the turning away and it hurting time,75,0.25333333333333335
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_76.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_76.txt,"but it been the oldest black town you know, in history, so",5.412000000000001,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_76.wav,baby in the oldest black town in history so,but it been the oldest black town you know in history so,baby in the oldest black town in history so,12,0.4166666666666667
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_77.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_77.txt,"and grants and money that's out there that you can get by being the oldest black town that- which, you know, /by it was/ flooded.",6.424,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_77.wav,grants and money that's out there that you can get by being the only black time that which you know Bible flood,and grants and money thats out there that you can get by being the oldest black town that which you know by it was flooded,grants and money thats out there that you can get by being the only black time that which you know bible flood,25,0.28
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_78.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_78.txt,"You know, so you know- if you- if you- you got the right people in the right position, they can really help the town. [You know, just] got to be willing to",7.183,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_78.wav,if you leave you in the right position they can really hit the time and you know just got to do with it,you know so you know if you if you you got the right people in the right position they can really help the town you know just got to be willing to,if you leave you in the right position they can really hit the time and you know just got to do with it,32,0.53125
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_79.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_79.txt,"Man. Probably- <ts> Shit, I was probably about in my early twenties.",6.065,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_79.wav,man probably shapovalov in my early twenties,man probably i was probably about in my early twenties,man probably shapovalov in my early twenties,10,0.4
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_80.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_80.txt,"You know, you- you- you have history class, but it ain't about <laugh> your c- your town, [you know?]",5.31,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_80.wav,you know you you have history class today,you know you you you have history class but it aint about your c your town you know,you know you you have history class today,18,0.6111111111111112
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_81.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_81.txt,"You know, so you know, it- you don't- you don't really- You know, unless somebody tell you, you won't- you won't learn it in school.",7.254,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_81.wav,you know so you don't you don't really and I'ma let somebody tell you won't you won't learn in school,you know so you know it you dont you dont really you know unless somebody tell you you wont you wont learn it in school,you know so you dont you dont really and ima let somebody tell you wont you wont learn in school,25,0.32
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_82.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_82.txt,"Probably something I just picked up on my own. You know, listening to people just talking and- and so far and so, you know, it ain't nothing that nobody just sat down and say, hey, you know, this the oldest black town.",9.036,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_82.wav,I just picked up on my own you know listening people just talk to me and so far only so it ain't nothing that nobody to sit down and say Hey you know just over the black tie,probably something i just picked up on my own you know listening to people just talking and and so far and so you know it aint nothing that nobody just sat down and say hey you know this the oldest black town,i just picked up on my own you know listening people just talk to me and so far only so it aint nothing that nobody to sit down and say hey you know just over the black tie,42,0.35714285714285715
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_83.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_83.txt,"Was that after the flood, /RD-NAME-2/? What's that? The oldest black town, the sign they put up. Was that like, after the flood? When they put that up? The history sign and stuff? The oldest black town? Yeah. I need you to do me a favor too. Give me a break. /Chop that/. [One second.]",13.486,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_83.wav,the oldest black town the sign they put up with it like after if let me put it up my history sign and stuff,was that after the flood whats that the oldest black town the sign they put up was that like after the flood when they put that up the history sign and stuff the oldest black town yeah i need you to do me a favor too give me a break chop that one second,the oldest black town the sign they put up with it like after if let me put it up my history sign and stuff,54,0.6851851851851852
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_84.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_84.txt,That's probably about mm- <exhale> probably a good forty miles,7.296,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_84.wav,airpods about Target Flint MI,thats probably about probably a good forty miles,airpods about target flint mi,8,0.875
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_85.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_85.txt,"and I think um, like the apartments complex and stuff got built back",5.599,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_85.wav,and I think my apartment complex on 7th got built,and i think like the apartments complex and stuff got built back,and i think my apartment complex on seventh got built,12,0.5
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_86.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_86.txt,"you know, um- You know, like I was saying about the guys got killed and [stuff], so it's- You know.",5.827000000000001,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_86.wav,you know like I'm saying about the guys got killed and stuff so it's you know,you know you know like i was saying about the guys got killed and stuff so its you know,you know like im saying about the guys got killed and stuff so its you know,19,0.21052631578947367
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_87.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_87.txt,"[Yeah.] That- That's pretty much- Like now, you know, just- just like the other day, um, one of the guys from over here in Princeville, went to Tarboro to wash his car.",9.707,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_87.wav,yeah that that's pretty much like now you know just just like the other day one of the guys from over here on Princeville went to talk to watch this,yeah that thats pretty much like now you know just just like the other day one of the guys from over here in princeville went to tarboro to wash his car,yeah that thats pretty much like now you know just just like the other day one of the guys from over here on princeville went to talk to watch this,31,0.16129032258064516
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_88.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_88.txt,"You know, just because he was from- You know that- that bridge should be torn- I can't [understand how-]",5.482,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_88.wav,you know just because he was from the bridge should be toward I can't understand how,you know just because he was from you know that that bridge should be torn i cant understand how,you know just because he was from the bridge should be toward i cant understand how,19,0.2631578947368421
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_89.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_89.txt,And the only thing separ- separating Princeville and Tarboro is a bridge.,5.277,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_89.wav,the only thing separating separating print from Thailand is a bridge,and the only thing separ separating princeville and tarboro is a bridge,the only thing separating separating print from thailand is a bridge,12,0.4166666666666667
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_90.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_90.txt,"You know, because- I mean it's- it's- it's so bad where Princeville and Tarboro and even people in high school- When I was in school, they didn't have police officers at school.",8.886000000000003,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_90.wav,you know because I mean it is so bad we're print field in Tarboro and even people in high school when I was in school they didn't have police officer at school,you know because i mean its its its so bad where princeville and tarboro and even people in high school when i was in school they didnt have police officers at school,you know because i mean it is so bad were print field in tarboro and even people in high school when i was in school they didnt have police officer at school,32,0.25
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_91.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_91.txt,"You know, it's- I mean, shouldn't no town have problems with animosity against each other, but it seem like they should be together if it's them against Rocky Mount or something. You see what I'm saying? [But]",12.401,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_91.wav,you know what I mean should know town have problems with Intimacy in each other but it seemed like they should be together if it's them again rocket model something you shouldn't,you know its i mean shouldnt no town have problems with animosity against each other but it seem like they should be together if its them against rocky mount or something you see what im saying but,you know what i mean should know town have problems with intimacy in each other but it seemed like they should be together if its them again rocket model something you shouldnt,37,0.40540540540540543
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_92.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_92.txt,It's ridiculous. I mean you got people that stay over here that really truly don't go to East Tarboro.,5.165,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_92.wav,yesterday cuz I know you got people that stay over here that really and truly don't go to Eastside,its ridiculous i mean you got people that stay over here that really truly dont go to east tarboro,yesterday cause i know you got people that stay over here that really and truly dont go to eastside,19,0.3157894736842105
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_93.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_93.txt,"I ain't have the slightest idea. When I was in school, <laugh> we didn't have that problem. No, it- it wasn't like that. I mean everybody hung together. Most of my friends from over Tarboro.",7.8279999999999985,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_93.wav,it wasn't like that I mean everybody,i aint have the slightest idea when i was in school we didnt have that problem no it it wasnt like that i mean everybody hung together most of my friends from over tarboro,it wasnt like that i mean everybody,34,0.7941176470588235
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_94.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_94.txt,"gonna have you know, y- your little group here and your little group here, but it's to the point now where you know, we better not even catch you over here.",7.0539999999999985,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_94.wav,I have your little group here in your little group here but it's to the point now where you know we might even catch you over here,going to have you know y your little group here and your little group here but its to the point now where you know we better not even catch you over here,i have your little group here in your little group here but its to the point now where you know we might even catch you over here,32,0.25
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_95.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_95.txt,"You know? Older guys, that's over there come over here, you have- You know, the older guys, we really don't have that much [problem with 'em.] But it's just the young guys, the guys that's in school- high school now,",7.385,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_95.wav,you know older guys this old that come over here you had you know the older guy we don't have that much fun but nobody Jessie young guys got it in school high school,you know older guys thats over there come over here you have you know the older guys we really dont have that much problem with em but its just the young guys the guys thats in school high school now,you know older guys this old that come over here you had you know the older guy we dont have that much fun but nobody jessie young guys got it in school high school,40,0.4
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_96.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_96.txt,"i- is still quote unquote in- set in that racial- You know, it- it's still there.",8.06,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_96.wav,it is still quote unquote in sit in that racial you know it is still there,i is still quote unquote in set in that racial you know it its still there,it is still quote unquote in sit in that racial you know it is still there,16,0.1875
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_97.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_97.txt,"[You know], I mean just like if you go to Virginia, you go to New York, you know, uh- Me and- What's your name? /RD-NAME-2/, might be a couple,",7.337999999999999,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_97.wav,you know I mean that's like if you go to Virginia you go to New York you know me and what's your name might be a cop,you know i mean just like if you go to va you go to ny you know me and whats your name might be a couple,you know i mean thats like if you go to va you go to ny you know me and whats your name might be a cop,26,0.07692307692307693
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_98.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_98.txt,"Yeah, little more problem, and I- and I be the first to- I tell my guy- I tell the guys all the time that we're- we- I mean, we still in slavery.",5.388,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_98.wav,limo from Anna and I before that time I got I tell the guys all the time that work with him and we still enslave,yeah little more problem and i and i be the first to i tell my guy i tell the guys all the time that were we i mean we still in slavery,limo from anna and i before that time i got i tell the guys all the time that work with him and we still enslave,32,0.59375
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_99.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_99.txt,"Y- I- I- And I- I just stay su- Uh, the way I say stuff is- Now they- they listen- They listen to me, but they be like, man you crazy.",7.757999999999999,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_99.wav,I just spaced out the way I say stuff and then they listen to me with a black man you crazy,y i i and i i just stay su the way i say stuff is now they they listen they listen to me but they be like man you crazy,i just spaced out the way i say stuff and then they listen to me with a black man you crazy,30,0.5333333333333333
data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_100.wav,data_processed_PRV/txt/PRV_se0_ag1_m_02_1_part_100.txt,"You know, so and- and I tell 'em, you know, it's hotter than- in the building- it's hot. If it's a hundred degrees outside, it's a hundred ten in that building.",8.512,29,Male,data_processed_PRV/wav/PRV_se0_ag1_m_02_1_part_100.wav,you know so in the end I tell him you know it's hot and you in a beauty it's hot if its 100 outside unattended it be,you know so and and i tell em you know its hotter than in the building its hot if its a hundred degrees outside its a hundred ten in that building,you know so in the end i tell him you know its hot and you in a beauty its hot if its one hundred outside unattended it be,31,0.5806451612903226
