,wav_file,txt_file,groundtruth_text,duration,age,gender,google_transcription
306,data_processed/wav/ATL_se0_ag1_m_03_1_part_60.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_60.txt,"[That's the way] I feel like- like y- if it was- if it wasn't his fault, like if- if he was [traded or something like that.]",5.042,27,Male,that's the way I feel like if it was if it wasn't his fault that he was traded or something like that
307,data_processed/wav/ATL_se0_ag1_m_03_1_part_61.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_61.txt,I lost a lot of respect for KD because it was like everybody wanted KD to win a ring. They [had],8.927,27,Male,I lost a lot of respect for KD because it was like everybody wanted Katie to win a ring they had
308,data_processed/wav/ATL_se0_ag1_m_03_1_part_62.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_62.txt,"[yeah he's that-] Russ- Russell West- and that- and then- and that's speaks to Russell Westbrook, cause everybody said Russell Westbrook was holding back Kevin Durant. But now that Kevin Durant's gone, and we see what Russell Westbrook's doing.",8.684,27,Male,yeah he's that Russell West speaks to Russell Westbrook is everybody said Russell Westbrook was holding back Kevin Durant without of Kevin Durant's going we see what wrestling wrestler
309,data_processed/wav/ATL_se0_ag1_m_03_1_part_63.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_63.txt,"[True.] I just b- that's- that's what it's gonna go down in history as, but I mean as far as Kevin Durant's legacy, when [they tell] his story,",6.237,27,Male,true I just blessed that's what's going to go down in history as but I mean as far as Kevin Durant Legacy when they tell his story
310,data_processed/wav/ATL_se0_ag1_m_03_1_part_64.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_64.txt,"they gonna come to that portion after the MVP, after, you know, the next season, they gonna be like w- well- well you- you were on the Thunder and you lost to the Warriors. What did you do? I went and joined the Warriors. So you went and played for the people that beat you? Yeah. Yeah. You didn't wanna beat them? You didn't wanna get ba- oh no, I wen- I figured if they gonna beat me, I'm'a go get on they- that's like-",20.035,27,Male,they don't come to that portion after the MVP after in the next season of black where you you are on the Thunder and you lost to the Warriors what did you do I wouldn't do in the Warriors so you wouldn't play for the people to beat you yeah yeah you don't want to beat them you didn't want to get that or no I win I figured if they going to beat me up
311,data_processed/wav/ATL_se0_ag1_m_03_1_part_65.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_65.txt,"[And you like, yeah sure] I'll p- nah, I don't wa- I don't wanna play with you. I wanna beat you. You was just [talking-]",5.942,27,Male,you like yeah sure I I want I don't want to play with you I want to beat you you was just talk
312,data_processed/wav/ATL_se0_ag1_m_03_1_part_66.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_66.txt,"they can never say them niggas traded except for - except for Tr- except for, uh, Tracy [McGrady cause he was on like four teams.]",5.995,27,Male,they can never say the next rated he said separate rice and gravy he was like 14
313,data_processed/wav/ATL_se0_ag1_m_03_1_part_67.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_67.txt,"are the ones that stuck it out, won that ring- it- it feels so much swee- it's- it's gotta feel so much better when y- okay, it's like- it's like- it's ki- in- in a way it's [kind of like]",10.685,27,Male,are the ones that stuck it out one at rent if it feels so much as it's got to feel so much better when you okay it's like it's like it's in any way it's kind of
314,data_processed/wav/ATL_se0_ag1_m_03_1_part_68.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_68.txt,"Because if- i- like, okay like let's say like this. I'm'a g- I- like, okay like- like even with me, like with like my situation.",9.613999999999999,27,Male,because if you like okay like sa like this I'm a God like okay like lightning with me like would like my situation
315,data_processed/wav/ATL_se0_ag1_m_03_1_part_69.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_69.txt,"Had I been- I wanted to stay at /RD-SCHOOL-3/ and play, but me and Coach /RD-NAME-1/ just wasn't getting along.",5.531000000000001,27,Male,had I been I wanted to stay up and play with me and Cody just wasn't getting along
316,data_processed/wav/ATL_se0_ag1_m_03_1_part_70.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_70.txt,"[You know], I- I don't wanna play here, but if I woulda came out and just been like, okay I went to /RD-SCHOOL-3/, played ball, graduated, I woulda felt so much better about myself.",8.16,27,Male,you know I don't want play it but if I would have came out as black okay I went to play ball graduated I want to feel so much better about myself
317,data_processed/wav/ATL_se0_ag1_m_03_1_part_71.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_71.txt,"[I] didn't wanna go to Mississippi. I'm glad I did. I'm glad it matriculated for me like that cause I've gained a lot of experience. I've done a lot, but",6.556,27,Male,I didn't want to go to Mississippi I'm glad I did I'm glad it in the trick of that it for me like that cuz I've gained a lot of experience I've done a lot
318,data_processed/wav/ATL_se0_ag1_m_03_1_part_72.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_72.txt,"I would have much rather have been able to stay in /RD-SCHOOL-3/ and do it where I started. [Cause when I do it where] I started, I got the sense of accomplishment because now there's this what if in the back of my brain",11.118,27,Male,I would have much rather have been able to stay in and do it where I started cuz when I do it where I started I got the sense of accomplishment because now there's this water if in the back of my brain
319,data_processed/wav/ATL_se0_ag1_m_03_1_part_73.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_73.txt,so now Kevin Durant got a li- what if I would've stayed at [Oklahoma City?] Could I have won a ring? Could I have stuck it [out?],5.452999999999999,27,Male,so now Kevin Durant. What if I would have stayed in Oklahoma City could I have one could I have stuck it
320,data_processed/wav/ATL_se0_ag1_m_03_1_part_74.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_74.txt,"[Yeah], like could I have eventually won a ring? Did we have the right pieces? Because they were up three one in the Western Conference finals.",8.161,27,Male,could I have eventually want to ring did we have the right pieces because they were up 3-1 in the Western Conference Final
321,data_processed/wav/ATL_se0_ag1_m_03_1_part_75.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_75.txt,"[Oh my god], and we had- we had like- we had terr- we had Von Wafer. Oh my [god.]",5.52,27,Male,oh my God and we had we had like we had we have Von Wafer oh my God
322,data_processed/wav/ATL_se0_ag1_m_03_1_part_76.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_76.txt,[<laugh>] [I'm a] die [hard Laker fan.],5.154,27,Male,I'm a die-hard Laker fan
323,data_processed/wav/ATL_se0_ag1_m_03_1_part_77.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_77.txt,"My grandmothe- when I was in the- I was in the seventh grade, and the Lakers were playing Portland Trail Blazers in the finals. I had a girlfriend, and she was from Portland. And my grandmother dropped me off at the mall. When she pick- m- she- k- when we- she picked me up.",15.7,27,Male,my grandmother when I was in the I was in the seventh grade and the Lakers were playing Portland Trail Blazers in the finals I had a girlfriend and she was from Portland and my grandmother drop me off at the mall when she pick machine when we she pick me up
324,data_processed/wav/ATL_se0_ag1_m_03_1_part_78.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_78.txt,"My grandmother s- she /had/ the- her father had like a Portland Trail Blazer like jersey on, and sh- my grandma said she- they must be Trail Blazer fans. And I say- I say, yeah, she's from- she's from Portland. She's from Oregon.",10.267999999999999,27,Male,my grandmother she had her father had like a Portland Trail Blazers like Jersey on and my grandmother said that must be Trailblazer fan and I say I say yes you say
325,data_processed/wav/ATL_se0_ag1_m_03_1_part_79.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_79.txt,"Our family is die hard Laker fans, like we don't- they don't play. They is die hard Laker [fans.] (laughing)",6.025,27,Male,our family is Die Hard Laker fans like we don't date on play die hard liquor
326,data_processed/wav/ATL_se0_ag1_m_03_1_part_80.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_80.txt,"[yes.] [Yes, the famous lob], Kobe's famous lob, the crossover,",6.1339999999999995,27,Male,yes yes the famous live Kobe's famous lightning crossover
327,data_processed/wav/ATL_se0_ag1_m_03_1_part_81.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_81.txt,"Soon as that- I'm talking about like- and we were at a party when they were playing that game, and the second that Shaq d- dunked the ball in, the entire house went crazy, [and it- it- it- it-] it almost turned into fight",15.432,27,Male,I wanted that I'm somebody and we were at a party when they were playing that game and the second that Shaq dunk the ball in the entire house went crazy and it it it it it almost turned into a fight
328,data_processed/wav/ATL_se0_ag1_m_03_1_part_82.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_82.txt,"[cause] [all the Laker] fans just cussing at the Portland Trail- ah, bitch ass- ha! fuck y'all ain't going no, you suck.",6.742000000000001,27,Male,cuz all the Laker fans is cussing at the Portland traffic
329,data_processed/wav/ATL_se0_ag1_m_03_1_part_83.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_83.txt,"you know how when somebody get to talking trash for about a good ten minutes, you like alright bro, shut up. It's [time- look, you gonna have to be quiet now. <laugh>]",7.181,27,Male,you know how was somebody get to talkin trash by the good 10 minutes you got all right bro shut up it's time to be quiet
330,data_processed/wav/ATL_se0_ag1_m_03_1_part_84.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_84.txt,"[Oh my god], story modes is amazing. And then- but live is supposed to be doing some good stuff this year, so I'm really hoping that they- they come through. [Uh, I do like-]",8.531,27,Male,oh my God story mode is amazed and then I'm supposed to be doing some good stuff that you're so I'm really hoping that they they come through I do like
331,data_processed/wav/ATL_se0_ag1_m_03_1_part_85.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_85.txt,"[Yeah], the- those is nice. I likes those. And I like- I do like like Call of Duty and stuff. Like I play it every now and then. I ain't as serious as",7.232,27,Male,yeah those is nice I like those and I like I do like like Call of Duty and stuff and I'll play it every now and then I ain't it serious
332,data_processed/wav/ATL_se0_ag1_m_03_1_part_86.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_86.txt,"Atlanta women- Atlanta women- if you talk a good enough game to 'em, they'll give you a chance.",7.124,27,Male,Atlanta women Atlanta women if you talk a good enough game to him they'll give you a chance
333,data_processed/wav/ATL_se0_ag1_m_03_1_part_87.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_87.txt,"you got- it's a prerequisite. It's like a- like when you taking your driving test, now are you- did you check your mirrors? Did you do this, did you honk i- did your- lights on? Do you have a car? Okay. [Do you got] a job?",12.190999999999999,27,Male,you got this a prerequisite it's like a like when you taking your driving test are you did you check your mirrors did you do this you're hogging to your lights on the car okay you got it
334,data_processed/wav/ATL_se0_ag1_m_03_1_part_88.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_88.txt,[I] just wanted to see if you wanna get some ice cream. Like [you tryna give me] the whole run down like I'm about to meet your dad today.,5.247000000000001,27,Male,I just want to see if you want to get some ice cream like you trying to give me the whole run down like I'm about to meet your dad today
335,data_processed/wav/ATL_se0_ag1_m_03_1_part_89.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_89.txt,"[are trying], and they know like, okay, well he got potential, they'll work with you. California, if you ain't got [it then], don't even talk to me.",6.681,27,Male,are trying and they know that okay will he got potential they'll work with you California you ain't got it then don't even talk
336,data_processed/wav/ATL_se0_ag1_m_03_1_part_90.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_90.txt,"[But they'll] flirt with you all day, and they g- ah yeah, <laugh> you- and you be like, okay, so yeah what's u- ah s- nuh-uh, no no no boo boo. You be like, damn bro, like you- you was just-",7.928,27,Male,but they all flirt with you all day and like I am okay so yeah it was an awesome.
337,data_processed/wav/ATL_se0_ag1_m_03_1_part_91.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_91.txt,"b- a producer or singer, songwriter, poet, author, ar- artist or- everybody's something. A manager at Target, you know, <laugh> just anything. (laughing)",9.372,27,Male,the producer singer-songwriter poet author artist everybody something a manager at Target you know
338,data_processed/wav/ATL_se0_ag1_m_03_1_part_92.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_92.txt,"And California women like- and it's another thing that was different down here. Like I had to get used to like the- like- like in high school, like the talking to you phase, or talking to each other.",9.557,27,Male,California women like and it's another thing that was different down here like I had to get used to like the like it when I get high school like a talking to you faded talking to each other
339,data_processed/wav/ATL_se0_ag1_m_03_1_part_93.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_93.txt,"[And] then like if we ain't feeling it, alright, we breaking up. I ain't feeling it [no more. We still friends. We still cool.]",6.287999999999999,27,Male,any like if we ain't feeling it we breaking up I ain't feeling it no more we still friends we still cool
340,data_processed/wav/ATL_se0_ag1_m_03_1_part_94.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_94.txt,"[And then] down here, like people be all loved up and damn near making love in the cafeteria, tonguing each other down. You be like, oh that's your girlfriend? Nah, we just talking. You what? [Y'all was just- what?]",11.37,27,Male,Ellen down here like people be all loved up and damn they're making love in the cafeteria turn in each other down even though that's your girlfriend now we just talkin you what y'all
341,data_processed/wav/ATL_se0_ag1_m_03_1_part_95.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_95.txt,"And pra- it w- practice got over with I went showered, and we was just hanging out, just kicking it. She was fine as a motherfucker too. And she was just- we just kicking it. She thick as a muh, so I'm, you know, tryna, you know, grab a little something, you know, act a little fool and whatever. She told me she liked me. I was like, shit I like you too homie and what's up? Next day, Ashley your girlfriend? Yup. [<laugh>]",24.433000000000003,27,Male,and practice got over with I went showered and we was just hanging out just kicking it and she was just we just kicking it no trying to go grab little saint you know a little food and whatever she told me she like me I like that I like you too I mean what's up next day asking your girlfriend
342,data_processed/wav/ATL_se0_ag1_m_03_1_part_96.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_96.txt,"[And then] [me] and Ashley ended up- we e- we end up s- you know, w- we- we didn't like- we fell off a little bit, but we still cool. [I mean, like, even] afterwards. Like I moved down here. She would still call me. Hey, what's going on? How you been?",12.34,27,Male,any me actually ended up we had we had ups we we didn't like we fell off a little bit but we still cool I mean like even after was like I moved down here she was still call me hey what's going on how you been
343,data_processed/wav/ATL_se0_ag1_m_03_1_part_97.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_97.txt,"And, uh, that was when the whole gang situation kind of happened with me, like I was hanging ar- I- everybody on the basketball team was neighborhood /RD-NAME-2/.",7.861000000000001,27,Male,and that was when the whole gang situation kind of have it with me like I was hanging or out everybody on the basketball team was neighborhood
344,data_processed/wav/ATL_se0_ag1_m_03_1_part_98.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_98.txt,"So I- uh, I'm dating /RD-NAME-3/, and one day, she just- just out of nowhere, one day she just came up purple fingernail polish, purple rag around her head, purple hair,",11.607999999999999,27,Male,so I'm dating and one day she just just out of nowhere one day she just came up purple fingernail polish purple ride around and head purple hair
345,data_processed/wav/ATL_se0_ag1_m_03_1_part_99.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_99.txt,"[purple eyeshadow.] I'm like, dang what's up? You from Grape Street? She's like, yeah I'm Grape Street. I'm little something some some, what's up cuz?",5.789,27,Male,purple eyeshadow like that and what's up you from Grace Street she like damn Gracie I love so so so what's up cuz
346,data_processed/wav/ATL_se0_ag1_m_03_1_part_100.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_100.txt,"And so [like we kind of like had like a] rocky road after that. Like she be like, oh you always aks me about this purple, cause you a Blood, and you j- a slob ass. And I'm like, yo calm down with that slob word, and",9.68,27,Male,I saw like we kind of like how like a rocky road after that like she like how you always ask me about this purple cuz you got blood huge
347,data_processed/wav/ATL_se0_ag1_m_03_1_part_101.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_101.txt,"[And so] it just- and she- you a slob. You a- we started going at it, and next thing you know, I was like, you know what, fuck it. I ain't f- get away from me, like stop talk- we- we done.",7.797000000000001,27,Male,I saw it just and she started going out in the next thing you know I was like you know what if I get away from me like that song
348,data_processed/wav/ATL_se0_ag1_m_03_1_part_102.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_102.txt,"We broke up. She said, well if you break up with me, it's gonna be hell for you. And I was like, well bring it on. I don't give- fuck it.",6.681,27,Male,we broke up she said if you break up with me it's going to be here for you I will bring it on
349,data_processed/wav/ATL_se0_ag1_m_03_1_part_103.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_103.txt,"[I'm like, hold on, man. What the-] [Ay, you] the nigga that dated /RD-NAME-3/ cuz? You dated /RD-NAME-3/?",5.68,27,Male,I'm like hold on cuz you.
350,data_processed/wav/ATL_se0_ag1_m_03_1_part_104.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_104.txt,"[Yeah they] came for me. So they- they come. It's one- it's one real, real tall dark skinned dude. He got a wife beater on, black pants, and he got like these little braids.",8.837,27,Male,did I came from Esau like they come this one is one real real tall dark skinned dude that wife beater on black pants and got to do with braids
351,data_processed/wav/ATL_se0_ag1_m_03_1_part_105.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_105.txt,"N- you dated /RD-NAME-3/ cuz? On Grape Street Watts Crip, you finna feel this shit. And I'm like, [ah.]",5.1339999999999995,27,Male,can you die cuz on Grape Street Watts crip you for the field as shit I'm a
352,data_processed/wav/ATL_se0_ag1_m_03_1_part_106.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_106.txt,"[So I] was at one end. I was in the- I was like in the end of the street. [The dude was in the middle of the street, so] when I ran around the corner,",6.057,27,Male,so I was at 1 and I was in I was like in the end of the street that dude was in the middle of the streets and when I ran around the corner
353,data_processed/wav/ATL_se0_ag1_m_03_1_part_107.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_107.txt,"So they got me. Then like I'm going- I'm- they beat the hell out of me, but some- it was a couple of 'em that got it. I ain't going down, you know, j- [I ain't just going] out.",8.411,27,Male,but I got me feelin like I'm going I'm they beat the hell out of you but something is a couple of me I got it I ain't going down you know James
354,data_processed/wav/ATL_se0_ag1_m_03_1_part_108.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_108.txt,"Then like a couple days later I'm leaving practice. I'm with my- uh, one of my friends, my partner /RD-NAME-1/.",5.126,27,Male,then like a couple days later I'm leaving practice I'm with my other one of my friend my partner
355,data_processed/wav/ATL_se0_ag1_m_03_1_part_109.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_109.txt,"And we just kicking it. Me and /RD-NAME-2/ going up the street. I hear, ay cuz. Ay, ay, that's /RD-NAME-3/- ay, ay cuz. I'm like, come on, man, not agai- y'all done already jumped- come on, man.",10.216000000000001,27,Male,we just kicking it men going up the street I hear I cuz I cuz
356,data_processed/wav/ATL_se0_ag1_m_03_1_part_110.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_110.txt,"And I n- and that's when it- ha- I heard the <sound effect> I was like, oh my god, they shooting. [I take off running. These niggas] is shooting at us cause I [broke up with this] girl.",9.623,27,Male,and that's when I heard I take off running these niggas is shooting at us cuz I broke up with this girl
357,data_processed/wav/ATL_se0_ag1_m_03_1_part_111.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_111.txt,"[like the next day, she] come up to me, I'm sorry. I didn't know it would get like that. [I didn't know they was g- whatchu-] you what?",6.478,27,Male,like the next day she come and see me I'm sorry I didn't know it would get like that I didn't know that was what you what you want
358,data_processed/wav/ATL_se0_ag1_m_03_1_part_112.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_112.txt,"[<laugh>] I was so mad. I was heartbroken. Like oh c- I was like, this bitch just really just had these niggas try to kill [me],",6.747000000000001,27,Male,I was so mad I was heartbroken like this business really just had these niggas tried to kill me
359,data_processed/wav/ATL_se0_ag1_m_03_1_part_113.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_113.txt,"[and then came] up and apo- I didn't know they was gonna try to kill you. I thought they was just gonna jump you. <ts> Like, bitch.",5.103,27,Male,they came over the part I didn't know they were going to try to kill you I thought they were just going to jump you
360,data_processed/wav/ATL_se0_ag1_m_03_1_part_114.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_114.txt,"[Yeah], she would always s- be like on like the disrespectful shit. And I be like, uh, I ain't tryna hear that. I ain't- whatever.",5.922000000000001,27,Male,and she will always be like on like a disrespectful said I would like me I ain't trying to hear that
361,data_processed/wav/ATL_se0_ag1_m_03_1_part_115.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_115.txt,[I didn't] care that she was a Crip. [I didn't- cause] I wasn't even like /s-/ I wa- I was never tryna gang bang in the first place. [So I- ain't matter] I was a /RD-NAME-1/. I was just,6.227,27,Male,I didn't care if she was a Crip I ain't cuz I wouldn't even like I was I was never trying to gang bang in the first place I didn't matter
362,data_processed/wav/ATL_se0_ag1_m_03_1_part_116.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_116.txt,"chilling. And she just- she just like, alright- alright it's- d- ar- you talking- you- you talking way too much of this shit.",5.409,27,Male,is she just she just like you talk way too much this
363,data_processed/wav/ATL_se0_ag1_m_03_1_part_117.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_117.txt,"One of my partners, like he- and he called me after the shit happened, like after they shot at me. He called, was like, ay, you good? And I was like, ay man, I'm straight. He was like, man I heard they- they- my- my- my peoples was all- I was like, yeah man, y'all peoples /on real/ some bullshit. [<laugh>]",15.954,27,Male,one of my pain is that he and he called me after the shit happen but after a shot at me he called me was like a you good and I was like my people's was all I was like yeah
364,data_processed/wav/ATL_se0_ag1_m_03_1_part_118.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_118.txt,"[And he like], ay bro /don't even/ worry about it. I got you. I b- I'm'a take care of it. I got you good. So he called, and they ta- I guess that's how she heard about the shit. But that /nigga/ came- he came and looked out for me and everything. He was like, you ain't gotta worry about shit. You ever come- you ever come around here again, tell 'em you with me, and you good. But [I was like],",14.825,27,Male,do you like broccoli worry about I got you I want to take care of. I got you good so he called and they so I guess that's how she heard about the shit but I think he came and looked out for me and everything he's like you ain't got to worry about it and tell him you with me and you good but I was like
365,data_processed/wav/ATL_se0_ag1_m_03_1_part_119.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_119.txt,"Fruit Town is, uh, all that's f- I think that's four line four [line Piru], all them four- all that four hundred block",5.84,27,Male,protown is all that I think that's folarin Falana Power Rodding for all that 400
366,data_processed/wav/ATL_se0_ag1_m_03_1_part_120.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_120.txt,[You cannot-] [you can't. No.] No. [Why you got all that red] on? Why you got that blue on? What-,5.08,27,Male,you cannot you can't no no why you got all that red on why you got that belongs
367,data_processed/wav/ATL_se0_ag1_m_03_1_part_121.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_121.txt,"because certain hoods got certain colors, like- like, uh, [like even like- like-] like look at Snoop Dogg.",5.113,27,Male,because certain hoods got certain colors like like like like like Snoop Dogg
368,data_processed/wav/ATL_se0_ag1_m_03_1_part_122.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_122.txt,"[So you come out] wearing black and gold, and they- ay nigga, what you from Twenties or something? Like so you [gotta know where you at]",6.249,27,Male,so you come my way and black and gold and then Niger what you can call me or something like so you got to know where you at
369,data_processed/wav/ATL_se0_ag1_m_03_1_part_123.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_123.txt,[Exactly.] [You gotta know where] you at. You gotta know who you gonna be around and what you can wear and what you can't wear.,5.47,27,Male,exactly you got to know where you at you got to know who you going to be around and what you can wear what you came with
370,data_processed/wav/ATL_se0_ag1_m_03_1_part_124.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_124.txt,"So c- I come down here, niggas is wearing everything, and I'm like, oh shit. [I can wear] what the hell I want [to.]",7.379,27,Male,so can I come down here Niger just wear it everything I'm like oh shit I can wear what the hell I want to
371,data_processed/wav/ATL_se0_ag1_m_03_1_part_125.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_125.txt,"and then like- and then in- in like the gangs down here like, I had never heard of GDs. I had never heard of Vice Lords",5.071000000000001,27,Male,any like Indian and I can games down here like I had never heard of GDs I never heard of Vice Lord
372,data_processed/wav/ATL_se0_ag1_m_03_1_part_126.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_126.txt,"Mm-mm. So I had never heard of that cause like where w- I'm- where I- they- they colors, like GDs is black and Vice Lords are white. Where I come from black and white is neutral. That mean you don't do nothing. You don't gang bang.",10.347999999999999,27,Male,I never heard of that cuz like where what where I think they colors like Jesus black and white ones white rocker from black and white is neutral that mean you don't do nothing
373,data_processed/wav/ATL_se0_ag1_m_03_1_part_127.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_127.txt,[<laugh>] [RD-SCHOOL-2.] [Oh man.] [/RD-SCHOOL-3/] was terrible. [<laugh>],8.545,27,Male,okay it was terrible
374,data_processed/wav/ATL_se0_ag1_m_03_1_part_128.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_128.txt,"[And they] like, oh now- well, now- I'm from the- like nigga, we got good- you got a two story house. Like what the fuck you acting a fool [for, my nigga. Chill out.]",6.422999999999999,27,Male,
375,data_processed/wav/ATL_se0_ag1_m_03_1_part_129.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_129.txt,"[And] so I come into /RD-SCHOOL-3/, and everybody acting like they thugs and stuff. I'm like, nigga your school is indoors. Like what the f- <laugh> they not that afraid of you.",7.527,27,Male,that's all coming up and everybody act like thugs and stuff I'm like making your scooters indoors like what the hell
376,data_processed/wav/ATL_se0_ag1_m_03_1_part_130.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_130.txt,"[Cause if it's indoors], it's- they said it's like too much with like- like- like they- they had lockers. We couldn't have lockers. You could have backpacks [down here.]",6.606,27,Male,is indoors is they said it's like too much would like like they have lockers we couldn't have lockers you can have backpacks down
377,data_processed/wav/ATL_se0_ag1_m_03_1_part_131.wav,data_processed/txt/ATL_se0_ag1_m_03_1_part_131.txt,"[You gonna] have- I guarantee, /about/ every school in Los Angeles Unified School District has at least f- maybe ten security guards- about ten security guards, can't have lockers. Uh, your backpack has to be either clear or mesh. You can't [have no colored-]",15.185,27,Male,you going to have a game to you but every school in Los Angeles Unified School District has at least maybe 10 security guards might and security guards can't have lockers your backpack has to be the clear or mesh you can't have no color
378,data_processed/wav/ATL_se0_ag1_m_04_1_part_1.wav,data_processed/txt/ATL_se0_ag1_m_04_1_part_1.txt,"Yeah, it's- it's a little different. It's just- (breathy) it's- we don't have palm trees. You go to a neighborhood, all the houses formatted the same /??/. You go to Cali, all the houses are different, painted different, they all have they own personalities.",13.386,29,Male,is the difference is we don't have palm trees you go through a neighborhood all the houses formatted the same as to you go to Cali all the houses are different painted different they all have their own personality
379,data_processed/wav/ATL_se0_ag1_m_04_1_part_2.wav,data_processed/txt/ATL_se0_ag1_m_04_1_part_2.txt,"Sh- started off in Inglewood, went to, [um],",5.303999999999999,29,Male,started off in Inglewood went to
380,data_processed/wav/ATL_se0_ag1_m_04_1_part_3.wav,data_processed/txt/ATL_se0_ag1_m_04_1_part_3.txt,"[Man], let me see, /unintelligible/ going on fourteen years.",5.459,29,Male,going on 14 years
381,data_processed/wav/ATL_se0_ag1_m_04_1_part_4.wav,data_processed/txt/ATL_se0_ag1_m_04_1_part_4.txt,"But overall, nigga, I represent the South. I represent the struggle. I represent the people who come from nothing no matter where I'm from.",7.814,29,Male,the overall that represent the South I represent the struggle represent the people who come from nothing no matter where I'm from
382,data_processed/wav/ATL_se0_ag1_m_04_1_part_5.wav,data_processed/txt/ATL_se0_ag1_m_04_1_part_5.txt,"I mean, really- it's [really] what we define music game, but I guess when you s- I [guess you more talking about-]",5.438,29,Male,man really is really what we Define music game but I guess when you said that you must talk about
383,data_processed/wav/ATL_se0_ag1_m_04_1_part_6.wav,data_processed/txt/ATL_se0_ag1_m_04_1_part_6.txt,"you know, you've b- you've been around since when I first started rapping. I think I was like twenty-two, twenty ten.",5.031000000000001,29,Male,you know usually have been around since when I first started rap I think I was like 22 2010
