../data_processed_voc/wav/voc_16_part_4.wav,../data_processed_voc/txt/voc_16_part_4.txt,ALL OF THAT I YES MHM SO THAT'S WHAT I HAD TO HAD TO DO WHEN I CAME HOME FROM SCHOOL,0,all of that. I yes. Mhm. So that's what I had to had to do when I came home from school.,5.695
../data_processed_voc/wav/voc_29_part_17.wav,../data_processed_voc/txt/voc_29_part_17.txt,UM YOU KNOW IT WASN'T IT WASN'T THAT CLIQUEY YOU WOULD AS ASSUME YOU WOULD ASSUME IT WOULD BE BUT IT REALLY WASN'T I MEAN THERE WERE CERTAIN YOU KNOW GROUPS OF PEOPLE THAT DIDN'T GET ALONG WITH EACH OTHER BUT UH I THINK FOR THE MOST PART CAUSE LIKE PEOPLE THAT WERE YOU KNOW THE ATHLETES WERE ALSO YOU KNOW THE COMPUTER NERDS AND PEOPLE THAT WERE THE BAND KIDS WERE ALSO LIKE SOME OF THE MOST POPULAR PEOPLE THERE SO,0,Um you know it wasn't -- it wasn't that cliquey. You would as- +assume you would assume it would be but it really wasn't. I mean there were certain you know groups of people that didn't get along with each other but uh I think for the most part cuz like people that were you know the athletes were also you know the computer nerds and people that were the band kids were also like some of the most popular people there so,20.226
../data_processed_voc/wav/voc_7_part_238.wav,../data_processed_voc/txt/voc_7_part_238.txt,OH YEAH OH YEAH WHEN I THINK WHEN I WAS BORN I THINK THE POPULATION WAS AROUND THIRTEEN FIFTEEN THOUSAND SOMETHING LIKE THAT,0,Oh yeah oh yeah when -- I think when I was born I think the population was around thirteen fifteen thousand something like that.,10.203
../data_processed_voc/wav/voc_13_part_70.wav,../data_processed_voc/txt/voc_13_part_70.txt,UM VERY UM UH I DON'T KNOW IF OLD FASHIONED IS THE RIGHT WORD BUT UH VERY CONSERVATIVE AND I DON'T USE THAT IN A POLITICAL TERM BUT CONSERVATIVE VIEWS IN TERMS OF UM YOU KNOW THE HUSBAND WORKS,0,um  very um uh I don't know if old fashioned is the right word but uh very conservative and I don't use that in a political term but conservative views in terms of  um  [click] you know the husband works,21.473000000000003
../data_processed_voc/wav/voc_24_part_218.wav,../data_processed_voc/txt/voc_24_part_218.txt,I WOULD HOPE NOT UM I FEEL LIKE THERE'S ALREADY KIND OF THIS ALMOST CLICK BETWEEN NORTHERN AND SOUTHERN CALIFORNIA AND I THINK IF IT BECAME OFFICIALLY TWO DIFFERENT STATES I THINK IT WOULD JUST EMPHASIZE IT MORE UM,0,I would hope not Um [tongue click] I feel like there's already kind of this almost click between northern and southern California and I think if it became officially two different states I think it would just emphasize it more um,21.148000000000003
../data_processed_voc/wav/voc_18_part_342.wav,../data_processed_voc/txt/voc_18_part_342.txt,THAT WERE M JS JUST LIKE SITH THERE AND VISIT JUST LIKE WE ARE THAT WHERE THAT I GREW UP WENT TO SCHOOL WITH RUN AROUND WITH AND THEY'RE GONE UM CASEY GULLIFORD HE DIED IT'S BEEN THREE YEARS AGO FORTY NINE YEARS OLD HE WAS IN SHARI'S RESTAURANT THERE IN RED BLUFF,0,that were m- js- just like sith there and visit just like we are that where that I grew up went to school with run around with and they're gone um Casey Gulliford he died it's been three years ago forty nine years old he was in Shari's Restaurant there in Red Bluff,21.337
../data_processed_voc/wav/voc_29_part_113.wav,../data_processed_voc/txt/voc_29_part_113.txt,UM IT DEPENDS ON WHERE YOU LIVE LIKE IF YOU LIVE DOWNTOWN OR MIDTOWN THEN HAVING A CAR IS MORE OF A LUXURY,0,Um it depends on where you live like if you live downtown or midtown then having a car is more of a luxury,6.167000000000001
../data_processed_voc/wav/voc_16_part_126.wav,../data_processed_voc/txt/voc_16_part_126.txt,THEY REALLY YOU KNOW THE KIDS WOULD GO HOME TO THEIR HOUSES AND THEY WOULD COME TO EVERYBODY WOULD GO HOME AND WE JUST THEY JUST DIDN'T HAVE TOO TOO MANY FRIENDS AT SCHOOL A FEW YEAH BUT NOT NOT TOO MANY MHM,0,"they really you know, the kids would go home to their houses and they would come to -- everybody would go home and we just they just didn't have too too many friends at school. A few, yeah. But not not too many. Mhm.",13.318
../data_processed_voc/wav/voc_36_part_52.wav,../data_processed_voc/txt/voc_36_part_52.txt,AN' THOSE KINDS OF THINGS I ENDED UP BUYING A HOUSE MY WHEN I MARRIED MY HUSBAND WE ACTUALLY LIVED IN DAVIS FOR OUR FIRST HOUSE MOVED INTO SACRAMENTO UM NINETEEN EIGHTY SEVEN UH BOUGHT A HOUSE IN EAST SACRAMENTO SO IT'S VERY NEAR MCKINLEY PARK SO BETWEEN THE FREEWAY AND SAC STATE BOUGHT A BOUGHT A HOUSE TH WHERE I STILL LIVE TO THIS DAY MY HUSBAND DIED IN TWO THOUSAND ONE AND I STILL LIVE THERE,0,"-- an' those kinds of things. I ended up buying a house -- my -- when I married my husband, we actually lived in Davis for our first house. Moved into Sacramento um, nineteen eighty-seven. {LS} Uh, bought a house in East Sacramento, so it's very near McKinley Park -- so between the freeway and Sac State, bought a -- bought a house th -- where I still live to this day. My husband died in two thousand-one. {LS} And I still live there.",20.576
../data_processed_voc/wav/voc_13_part_178.wav,../data_processed_voc/txt/voc_13_part_178.txt,UM THIS I CENTRAL AREA HERE LIKE ACTUALLY WHERE WE ARE AND IT SPANS KIND OF UM IT SPANS NORTH A LITTLE BIT UM IS SORT OF LIKE A VERY UM LITTLE DIFFICULT TO DESCRIBE,0,um  this i- central area here like actually where we are and it spans kind of um it spans north a little bit um  is sort of like a very um  [click] little difficult to describe ,20.182000000000002
../data_processed_voc/wav/voc_10_part_31.wav,../data_processed_voc/txt/voc_10_part_31.txt,MHM BUT NOW I DO HAVE FRIENDS THAT U UH I'VE UH KEPT IN TOUCH WITH AND WE DO THINGS FROM HIGH SCHOOL WHICH WAS QUITE A FEW YEARS AGO SO UH YEAH,0,mhm [yes] but now I do have friends that u- uh I've ... uh kept in touch with and we do things from high school .... which was quite a few years ago ... so uh ... yeah ...,16.136
../data_processed_voc/wav/voc_28_part_292.wav,../data_processed_voc/txt/voc_28_part_292.txt,THE ONES THAT WERE BUMS WERE OLD DRUNKS AND UM,0,the ones that were bums were old drunks [laughter] and um,5.653
../data_processed_voc/wav/voc_16_part_24.wav,../data_processed_voc/txt/voc_16_part_24.txt,IT WAS IT WAS YEAH BUT WE NEVER THOUGHT OF IT AS STRICT THAT WAS LIFE AT THAT TIME,0,"It was it was yeah, but we never thought of it as strict. That was life. At that time.",5.784
../data_processed_voc/wav/voc_30_part_158.wav,../data_processed_voc/txt/voc_30_part_158.txt,THE WAY OF LIFE THERE IS VERY MUCH DIFFERENT IT'S MORE EXPENSIVE SO UM,0,the way of life there is very much different it's more expensive so um,6.446000000000001
../data_processed_voc/wav/voc_32_part_94.wav,../data_processed_voc/txt/voc_32_part_94.txt,UM THEY'RE ONE OF THE BEST IN CALIFORNIA SO PEOPLE COME FROM ALL OVE OVER PEOPLE GRADUATE WITH THEIR BACHELOR'S DEGREE AND GO BACK THERE TO GET THEIR INTER INTERPRETATION CAUSE YOU HAVE TO HAVE A BACHELOR'S DEGREE IN SOMETHING IN ORDER TO INTERPRET IN ALL SETTINGS SO YOU CAN ONLY INTERPRET UM IN AN EDUCATIONAL SETTING IF YOU DON'T HAVE A BACHELOR'S DEGREE,0,"Um, they're one of the best in California, so people come from all ove- +over people graduate with their bachelor's degree and go back there to get their inter- +interpretation cause you have to have a bachelor's degree in something in order to interpret in all settings so You can only interpret um in an educational setting if you don't have a bachelor's degree",16.52
../data_processed_voc/wav/voc_18_part_268.wav,../data_processed_voc/txt/voc_18_part_268.txt,AND THERE'S MILES OF IT TO FISH I MEAN IF A PERSON IF YOU DON'T WANNA S LIKE JUST STAND IN ONE PLACE,0,and there's miles of it to fish I mean if a person if you don't wanna s- like just stand in one place,7.414
../data_processed_voc/wav/voc_9_part_134.wav,../data_processed_voc/txt/voc_9_part_134.txt,SPEAKING RAPIDLY FAST SPEECH UM I UM I HAVE NO EXPERIENCE WITH ANYTHING DOWN HE HERE MY COUSIN LIVES IN LODI AND IT'S PRETTY LAID BACK YOU KNOW UM I DON'T KNOW THAT I'VE ANSWERED YOUR QUESTION U UP UP HERE,0,speaking  rapidly fast speech um. I um I have  no experience with anything down he- +here my cousin lives in Lodi and it's pretty laid back you know. Um I don't know that I've answered your question. U- +up up here,21.714000000000002
../data_processed_voc/wav/voc_27_part_58.wav,../data_processed_voc/txt/voc_27_part_58.txt,POOR CINDY THAT WAS AWFUL BUT I KINDA WHEN I WAS OUT AT THE UM COLLEGE FOR A GAY STRAIGHT ALLIANCE UM THING WE HAD THE SAME THING A GUY CAME UP AND I'M LIKE WHOA THAT WAS WEIRD MR WHERE DOES THAT HATE COME FROM CAUSE IT WAS VETERANS' DAY YOU KNOW WE WERE,0,poor Cindy that was awful but I kinda when I was out at the um college for a gay straight alliance um thing we had the same thing a guy came up and I'm like whoa that was weird mister where does that hate come from cuz it was veterans' day you know we were,22.44
../data_processed_voc/wav/voc_18_part_48.wav,../data_processed_voc/txt/voc_18_part_48.txt,IT'S IT'S JU HE U TH THEY MAY OWN THREE FOUR OR EVEN MORE TRUCKS SIERRA PACIFIC CAUSE THEY'RE THEY DON'T HAVE A UNION THEY'RE GYPPOS BUT UH NOW THIS PICTURE HERE IT'S VERY FUNNY THIS PICTURE YOU IF YOU LOOK IN THE VERY BACK THERE'S A SWIMMING POOL HERE,0,it's it's ju he u- th- they may own three four or even more trucks Sierra Pacific cuz they're they don't have a union they're gyppos but uh now this picture here it's very funny this picture you if you look in the very back there's a swimming pool here,18.316
../data_processed_voc/wav/voc_26_part_195.wav,../data_processed_voc/txt/voc_26_part_195.txt,WELL LET ME TELL YOU REDDING NEEDS SOME PORK TO SURVIVE SO THE UH THEY WERE BUT THE TEA PARTY IS FOR THAT BECAUSE THEY SAY THAT STAFF RUNS THE CITY INSTEAD OF THE CITY INSTEAD OF THE MAYOR RUNNING STAFF AND THEY SAY THAT THEREFORE IT'S THE PEOPLE,0,well let me tell you Redding needs some pork  to survive so the uh they were but the tea party is for that because they say that staff runs the city instead of the city instead of the mayor running staff  and they say that therefore it's the people,22.026
../data_processed_voc/wav/voc_9_part_81.wav,../data_processed_voc/txt/voc_9_part_81.txt,AND THEY SAID THAT THEY MOVED TO CURTIS PARK BECAUSE OF COMMUNITY SHE SAID THE WIFE SAID I DON'T THINK OUR NEIGHBORS EVEN REALIZED THAT WE'VE MOVED,0,and they said that they moved to Curtis Park because of community. She said -- the wife said I don't think our neighbors even realized that we've moved.,11.675
../data_processed_voc/wav/voc_27_part_237.wav,../data_processed_voc/txt/voc_27_part_237.txt,AND NOBODY SEEMS OFFENDED BY THAT BUT I THEY DON'T ALL I MEAN IT'S JUST CERTAIN ONES AND THAT LIKE OH GOD HE WAS ACTING LIKE A QUEEN BUT USUALLY IT'S OH GOD SHE WAS ACTING LIKE A QUEEN UM AND THEY UH THE A L LOT OF THEM CALL EACH OTHER GIRL UM,0,and nobody seems offended by that but I they don't all I mean it's just certain ones and that like oh god he was acting like a queen but usually it's oh god she was acting like a queen um and they uh the a l- lot of them call each other girl um,22.408
../data_processed_voc/wav/voc_12_part_87.wav,../data_processed_voc/txt/voc_12_part_87.txt,IN TOWN EARL WELL WHEN HE WAS HE WENT ATTENDED CHURCH A LOT WHEN HE WAS A CHILD BECAUSE HIS MOTHER WENT TO CHURCH IN THERE A METHODIST CHURCH IN IN REDDING WE DO HAVE A LITTLE CHURCH AND AND WE HAVE A HISTORY ON IT TOO AND THE BUILDING STILL THE OUTSIDE WALLS ARE STILL STANDING WE HAVE A HISTORICAL MARKER BY IT UM,0,"-- in town -- Earl -- well, when he was -- he went -- attended church a lot when he was a child because his mother went to church in there. {LS} A methodist church in -- in Redding. {BR} We do have a little church and -- and we have a history on it too and the building still -- the outside walls are still standing. We have a {BR} historical marker by it. Um",21.735
../data_processed_voc/wav/voc_1_part_9.wav,../data_processed_voc/txt/voc_1_part_9.txt,WE WERE THE WEIRD WHITE BOYS BECAUSE WE WERE SKATERS AND WE DRESSED WITH BIG BAGGY CLOTHES AND WE LISTENED TO PUNK ROCK AND ALTERNATIVE MUSIC AT THE TIME AND IT WAS VERY INTERESTING BUT IT WAS GREAT IT WAS FUN NEVER HAD ANY PROBLEMS GOING THROUGH HIGH SCHOOL IT WAS FUN,0,we were the weird white boys because we were skaters and we dressed with big baggy clothes and we listened to punk rock and alternative music at the time and ... it was very interesting but it was great it was fun never had any problems going through high school it was fun,13.405999999999999
../data_processed_voc/wav/voc_27_part_154.wav,../data_processed_voc/txt/voc_27_part_154.txt,CARD CARD MEMBER NOW UH AND THEY SEND YOU A RESOURCE GUIDE WITH YOU KNOW COMPANIES THAT ARE FRIENDLY AND AND THAT'S GOOD TO KNOW BECAUSE THAT'S WHERE YOU NEED TO SPEND YOUR DOLLARS,0,card card member now uh and they send you a resource guide with you know companies that are friendly and and that's good to know because that's where you need to spend your dollars,12.787
../data_processed_voc/wav/voc_26_part_114.wav,../data_processed_voc/txt/voc_26_part_114.txt,SO THEY GO OUT SO THE FORESTER HAS TO GO OUT AND EVERY COUPLE HUNDRED YARDS HE HAS TO HOOT AND UH YOU JUST GO HOOT HOOT HOOT AND AND THEN IF YOU D YOU KNOW HOOT BACK THEN YOU HAVE TO NOTE IT YOU HAVE TO DO IT AT NIGHT,0,so they go out so the forester has to go out and every couple hundred yards he has to hoot and uh you just go hoot hoot hoot and and then if you d- you know hoot back then you have to note it you have to do it at night,15.269
../data_processed_voc/wav/voc_36_part_119.wav,../data_processed_voc/txt/voc_36_part_119.txt,MY MY FATHER USED TO SAY CALIFORNIA DOES WATER BADLY WE EITHER HAVE TOO MUCH OR TOO LITTLE AND USUALLY IN THE WRONG PLACES AND THAT'S TRUE THAT'S VERY TRUE UM I I THINK BECAUSE CALIFORNIA IS SUCH A GEOGRAPHICALLY BIG STATE LOOK AT ALL THOSE MILES RIGHT FROM NORTH TO SOUTH BORDERS UM AND SO UH VERY DIVERSE IN TERMS OF POPULATIONS I SUSPECT WE HAVE,0,"-- my -- my father used to say, ""California does water badly. We either have too much or too little, and usually in the wrong places."" And that's true. {LS} That's very true. Um, I -- I think because California is such a geographically big state, look at all those miles, right, from north to south borders, um, and so, uh, very diverse in terms of populations. I suspect we have",20.575
../data_processed_voc/wav/voc_37_part_228.wav,../data_processed_voc/txt/voc_37_part_228.txt,PART OF THE STATE BECAUSE UM IT'S NOT LIKE TAHOE MOUNTAIN COUNTRY YOU KNOW IT'S IT'S A LITTLE BIT DIFFERENT I CAN'T DESCRIBE EXACTLY HOW I THINK BECAUSE IT DOESN'T YET HAVE THE HEIGHT SUR SURROUNDING TAHOE LIKE ALL THE OUTDOOR SPORTS,0,part of the state because um it's not like Tahoe mountain country. You know? It's it's a little bit different. I can't describe exactly how. I think because it doesn't yet have the height. Sur- --surrounding Tahoe. Like all the outdoor sports,14.19
../data_processed_voc/wav/voc_2_part_92.wav,../data_processed_voc/txt/voc_2_part_92.txt,I'M NOT GONNA TALK BECAUSE I LOOK DOWN ON PEOPLE WHO HAVEN'T GRADUATED FROM COLLEGE AND IT'S NOT EVEN LIKE I'M TRYING TO JUDGE THEM IT'S JUST LIKE A HABIT LIKE WHEN SOMEONE SAYS THEY DIDN'T GRAUDATE I'M ALWAYS KINDA LIKE OH THAT SUCKS BUT I'M NOT GONNA BE LIKE I M NOT GONNA BE YOUR FRIEND BECAUSE YOU DIDN'T GRADUATE AND I FEEL LIKE THAT'S HOW THEY ARE UM I FEEL LIKE THEY ONLY GO TO CERTAIN EVENTS,0,"I'm not gonna talk because I look down on people who haven't graduated from college and it's not even like I'm trying to judge them it's just like a habit. Like when someone says they didn't graudate I'm always kinda like oh that sucks but I'm not gonna be like I""m not gonna be your friend because you didn't graduate and I feel like that's how they are. Um I feel like they only go to certain events",23.598000000000003
../data_processed_voc/wav/voc_0_part_78.wav,../data_processed_voc/txt/voc_0_part_78.txt,THAT'S WHAT SHE DID AND IT WAS AMAZING THE WAY THAT SHE TRY TO TEACH US KIDS HOW TO WRITE A THEY DON'T DO THAT ANYMORE BUT ANYWAY THAT'S WHERE UH THAT'S WHERE THEY CAME FROM WAS FROM THE BAY AREA AND UH THEY MOVED TO REDDING AND MY DAD WAS TRANFERRED AND SO THE MANAGER UP HERE AND THAT'S WHERE WE STARTED OUR OUR LIFE ON ON EUREKA WAY,0,That's what she did. And it was amazing the way that she try to teach us kids how to write a [inaudible] they don't do that anymore but Anyway that's where uh that's where they came from. Was from the Bay Area. And uh they moved to Redding and my dad was tranferred. And so the manager up here. And that's where we started our our life on on Eureka Way.,23.951
../data_processed_voc/wav/voc_13_part_117.wav,../data_processed_voc/txt/voc_13_part_117.txt,DOLLAR WISE UM FOR EXAMPLE OUR HOSPITAL KERN MEDICAL CENTER UM WE'RE THE ONLY LEVEL ONE TRAUMA UNIT IN KERN COUNTY UM BUT WE ARE ALSO THE ONLY COUNTY FACILITY AND SO WE K WE HOUSE THE INDIGENT POPULATION THE HOMELESS UM ALL OF THEM UM,0,dollar wise um for example our hospital Kern Medical Center  um we're the only level one trauma unit in Kern County um but we are also the only county facility and so we k- we house the indigent population the homeless um all of them um,20.644000000000002
../data_processed_voc/wav/voc_31_part_50.wav,../data_processed_voc/txt/voc_31_part_50.txt,AND UH HIS FATHER HAD DIED HE BOUGHT IN FEBRUARY HIS FATHER HAD DIED THE PREVIOUS DECEMBER,0,"And uh, his father had died. He bought in February. His father had died the previous December.",5.79
../data_processed_voc/wav/voc_14_part_45.wav,../data_processed_voc/txt/voc_14_part_45.txt,PEOPLE STOPPED WITH ME CAUSE I WAS JUST LIKE WHATEVER YOU KNOW I JUST HAD TO LEARN TO KEEP MY MOUTH SHUT AND HOPE IT WOULD STOP AND IT DID UM SO I THINK I THINK THERE UH YOU KNOW THERE WERE A COUPLE KIDS WHO WERE GAY IN MY HIGH SCHOOL UM ACTUALLY MY EX BOYFRIEND FROM HIGH SCHOOL THAT'S LIKE KIND OF WHO I CAME OUT WITH I MEAN IT WASN'T WILLINGLY JUST YOU KNOW PEOPLE TALK,0,people stopped with me cuz I was just like whatever you know I just had to learn to keep my mouth shut and hope it would stop and it did um so I think I think there uh you know there were a couple kids who were gay in my high school um actually my ex-boyfriend from high school that's like kind of who I came out with I mean it wasn't willingly just you know people talk,22.37
../data_processed_voc/wav/voc_34_part_267.wav,../data_processed_voc/txt/voc_34_part_267.txt,BUT YOU KNOW SHE BEAT OUT HER FRIEND AND WE'RE ALL FRIENDS AND WE STILL ARE A AND WITH HER PARENTS TOO BUT UM,0,"But, you know, she beat out her friend {BR} and we're all friends, and we still are. {BR} A- +And -- with her parents too. {BR} But um",8.806000000000001
../data_processed_voc/wav/voc_16_part_179.wav,../data_processed_voc/txt/voc_16_part_179.txt,BECAUSE IT'S REALLY CHANGING BUT EVEN LIKE YOU SAY NOTICE LANGUAGE HERE YOU CAN ALMO EVEN WHERE I'M LIVING HERE WHEN SOMEBODY COMES IN YOU CAN ALWAYS TELL THEY'RE NOT FROM SACRAMENTO THEY MIGHT HAVE A NEW YORK ACCENT OR THIS OR THAT BUT A LOT OF 'EM HAVE COME FROM DIFFERENT AREAS BECAUSE A FAMILY'S HERE AND THEY COME COME HERE,0,"Because it's really changing. But even like you say, notice language. Here, you can almo- even where I'm living here, when somebody comes in, you can always tell, they're not from Sacramento. They might have a New York accent, or this or that, but a lot of 'em have come from different areas, because a family's here. And they come come here.",21.686
../data_processed_voc/wav/voc_33_part_72.wav,../data_processed_voc/txt/voc_33_part_72.txt,YEAH TO ME UM I KINDA BIKING BUT TO ME I DON'T FEEL SAFE RIDING ON THE STRETS IT'S TOO DANGEROUS I ONLY RIDE ON THE BIKE TRAIL WHEN I RIDE AND I LIVE JUST HALF MILE FROM IT I DON'T USE IT AS MUCH AS I SHOULD BUT THE BIKE TRAIL IS PRETTY AWESOME THING I THINK IT'S,0,Yeah to me um I kinda (()) biking but to me I don't feel safe riding on the strets. It's too dangerous. I only ride on the bike trail when I ride and I live just half mile from it. I don't use it as much as I should but the bike trail is pretty awesome thing. I think it's,20.584
../data_processed_voc/wav/voc_15_part_63.wav,../data_processed_voc/txt/voc_15_part_63.txt,BUT UH AND THEN THIS WAS A DIFFERENT STYLE PHONE BUT THIS PHONE IS IS AS I UNDERSTAND IT UM COME FROM THE BONANZA KING MINE AND THEN THAT CAME DOWN TO THE RANCH AND THEN WE USE IT TIL UH TIL WE COULDN'T USE IT ANYMORE YOU KNOW THEY WENT OUT OF BUSINESS BUT UH WELL,0,but uh and then this was a different style phone but this phone is is as I understand it um come from the Bonanza King mine and then that came down to the ranch and then we use it till uh till we couldn't use it anymore you know they went out of business but uh well,24.191999999999997
../data_processed_voc/wav/voc_27_part_55.wav,../data_processed_voc/txt/voc_27_part_55.txt,BIG DAY YOU KNOW AND RAISE MONEY RAISE THOUSANDS OF DOLLARS LIKE THEY DO FOR BREAST CANCER YOU KNOW WHY WHY DO WE HAVE TO BE STUCK OFF IN SOME LITTLE CORNER AND DO A TINY LITTLE MARCH DOWN THE STREET AND AND ONE OF THE LADIES THAT BELONGS TO THE CHURCH SHE,0,big day you know and raise money raise thousands of dollars like they do for breast cancer you know why why do we have to be stuck off in some little corner and do a tiny little march down the street and and one of the ladies that belongs to the church she,20.965
../data_processed_voc/wav/voc_11_part_61.wav,../data_processed_voc/txt/voc_11_part_61.txt,DO YOU WANT US TO UH VACATE F ARE YOU READY TO COME IN HERE YOU WANNA YOU WANNA COME IN YEAH W WE'LL GO TO ANOTHER ROOM HOW'S THAT,0,"(()) Do you want us to uh vacate, f- are you ready to come in here? You wanna you wanna come in? {NS} Yeah. W- we'll go to another room. How's that. {NS}",16.733
../data_processed_voc/wav/voc_32_part_8.wav,../data_processed_voc/txt/voc_32_part_8.txt,OH WHAT AREA WOULD I SAY THAT WOULD BE I GUESS I COULD SAY THAT'S COTTAGE PARK,0,"Oh, what area would I say that would be? I guess I could say that's Cottage Park. ",5.489
../data_processed_voc/wav/voc_8_part_249.wav,../data_processed_voc/txt/voc_8_part_249.txt,IF THEY'RE GOING TO MAKE IT INTO THE SCHOOLS THE TOP SCHOOLS IF THEY'RE GONNA BE ABLE TO FOLLOW THEIR DREAMS,0,"-- if they're going to make it into the schools -- the top schools, if they're gonna be able to follow their dreams",5.295
../data_processed_voc/wav/voc_27_part_226.wav,../data_processed_voc/txt/voc_27_part_226.txt,HONESTLY SOME PEOPLE UM MAINLY MEN AND THAT'S NOT FAIR AND I HATE DOING IT UM AND WHEN I WHEN I DO THAT I'M LIKE GOD STOP IT YOU CAN'T DO THAT YOU CAN'T ASSUME,0,"honestly some people um mainly men and that's not fair and I hate doing it um and when I when I do that I'm like ""god stop it you can't do that you can't assume""",20.881999999999998
../data_processed_voc/wav/voc_36_part_147.wav,../data_processed_voc/txt/voc_36_part_147.txt,INFLUX OF OTHER KINDS OF PEOPLE OKAY SO AND LANGUAGES AND TRADITIONS OF OTHER PLACES AND I LOVE THAT I LOVE THAT SO I'M SO EXCITED ABOUT WHAT YOU'RE DOING,0,"influx of other kinds of people. Okay? So, (( )) and languages and traditions of other places, and I love that. I love that. So. I'm so excited about what you're doing. {LG}",11.75
../data_processed_voc/wav/voc_23_part_38.wav,../data_processed_voc/txt/voc_23_part_38.txt,WELL I MAJORED IN ECON OR ECONOMICS BUT ONLY CAUSE MY DAD WANTED ME TO GO SOMETHING BUSINESS BUT I WAS TERRIBLE AT MATH AND YOU NEEDED TO TALK CALCULUS TO BE AN ECON MAJOR IF I HAD MY DREAM IT WOULD BE ENGLISH AND IN FACT I MINORED IN ENLGISH SO I I GOT MUCH BETTER GRADES IN ENGLISH SO I BARELY GRADUATED BECAUSE I KEPT FLUNKING CALCULUS,0,Well I majored in econ or economics but only cuz my dad wanted me to go something business but I was terrible at math and you needed to talk calculus to be an econ major. If I had my dream it would be English and in fact I minored in Enlgish so I -- I got much better grades in English so I barely graduated because I kept flunking calculus.,19.191
../data_processed_voc/wav/voc_15_part_51.wav,../data_processed_voc/txt/voc_15_part_51.txt,AND SO I I WENT BACK TO SCHOOL AND AND GOT A DEGREE IN AERO MAINTENANCE ENGINEERING AND THEN I WORKED FOR THE UNITED AIRLINES FOR A WHILE AND THEN I CAME BACK HERE IN FIFTY THREE AND UH UM THERE WAS A UM THERE WAS A THE DAM HAD JUST BEEN COMPLETED AND THE LAKE WAS FULL,0,and so I I went back to school and and got a degree in aero-maintenance engineering and then I worked for the United Airlines for a while and then I came back here in fifty three and uh um there was a um there was a the dam had just been completed and the lake was full,20.789
../data_processed_voc/wav/voc_10_part_198.wav,../data_processed_voc/txt/voc_10_part_198.txt,AND THROUGH DAVID I REUNITED WITH MARY AND HANK NOW MARY AND HANK WENT TO SCHOOL WITH US AND THEY WERE TWO YEARS AHEAD OF ME,0,and through David I reunited with Mary and Hank now Mary and Hank went to school with us and they were two years ahead of me,12.279000000000002
../data_processed_voc/wav/voc_2_part_112.wav,../data_processed_voc/txt/voc_2_part_112.txt,UM YES I MY DAD'S A REALLY BIG SKIER UM HIM AND MINDY GO CROSS COUNTRY SKIING EVERY WINTER UM AT LEAST TWO OR THREE TIMES AND UH SOPHIA MY BEST FRIEND IS A REALLY GOOD SKIIER SO SHE WAS UP THERE ALL THE TIME IN THE WINTER UM I SKIED WHEN I WAS YOUNGER AND THEN JUST KINDA FORGOT ABOUT IT SO I WOULD WATCH AND THEN I WOULD JUST,0,Um yes I -- my dad's a really big skier. Um him and Mindy go cross country skiing every winter um at least two or three times and uh Sophia my best friend is a really good skiier so she was up there all the time in the winter. Um I skied when I was younger and then just kinda forgot about it so I would watch and then I would just,24.649
../data_processed_voc/wav/voc_18_part_373.wav,../data_processed_voc/txt/voc_18_part_373.txt,UH MENTAL PHYSICAL AND EMOTIONAL DISORDERS UH I MEAN I'M NOT A DANGEROUS TYPE OF PERSON ANYTHING LIKE THAT NO DON'T MISUNDERSTAND THAT I BUT UM TOO MUCH TRAUMA TOO NOT LOSING FRIENDS NOT THAT KIND OF TRAUMA UM,0,uh mental physical and emotional disorders uh I mean I'm not a dangerous type of person anything like that no don't misunderstand that I- but um too much trauma too not losing friends not that kind of trauma um,22.750999999999998
../data_processed_voc/wav/voc_34_part_33.wav,../data_processed_voc/txt/voc_34_part_33.txt,I YOU KNOW BASIC FRIENDS BUT NOT REAL FRIENDS THAT I S BUT NOBODY I,0,"i- -- you know, basic friends, but not real friends, that I {BR} s- -- (( )) {BR} But nobody, I {BR}",7.898
../data_processed_voc/wav/voc_29_part_5.wav,../data_processed_voc/txt/voc_29_part_5.txt,AND ACTUALLY THERE'S THIS ONE PLACE THAT'S PRETTY COOL IT'S DOWN ALMOST NEAR CLARKSBURG BY AN OLD SUGAR MILL,0,and actually there's this one place that's pretty cool. It's down almost near Clarksburg by an old sugar mill,5.8229999999999995
../data_processed_voc/wav/voc_22_part_100.wav,../data_processed_voc/txt/voc_22_part_100.txt,THERE IS THERE IS UM WE HAVE PERSIANS AND ARABS A LOTTA PERSIAN AND ARABS IN SACRAMENTO A LOTTA INDIAN PEOPLE TOO BUT I MEAN THAT'S NOT MIDDLE EAST TECHNICALLY UM I MEAN WE DON'T HAVE AS WE DON'T HAVE A HUGE HUGE UM MIDDLE EASTERN POPULATION LIKE,0,There is. There is um we have Persians and Arabs. A lotta Persian and Arabs in Sacramento. A lotta Indian people too but I mean that's not middle east technically um I mean we don't have as -- we don't have a huge huge um middle eastern population like,22.482
